,coll_index,surname_x,initials_x,clean_name,raw_name,name,matched_name,distance,dup_count,item,itemLabel,surname_y,initials_y,canonical_string,orcid,viaf,isni,harv,ipni,abbr,yob,yod,wyb,wye
3911,c02781,RUDDER,A.,"RUDDER, A.","RUDDER, Augustus","RUDDER, A.","Ruddy, T.",0.99,1,http://www.wikidata.org/entity/Q56643118,Thomas Ruddy,Ruddy,T.,"Ruddy, T.",,,,31615,,,1842.0,1912.0,,
3912,c02880,SEVEREYNS,G.,"SEVEREYNS, G.","SEVEREYNS, Guillaume","SEVEREYNS, G.","Severin, G.",0.99,1,http://www.wikidata.org/entity/Q55072587,Guillaume Severin,Severin,G.,"Severin, G.",,172451934,0000 0004 3960 6923,,,,1862.0,1938.0,,
3913,c03071,STROM,A.A.,"STROM, A.A.","STROM, Allen Axel","STROM, A.A.","Stromer, E.",0.99,1,http://www.wikidata.org/entity/Q63870,Ernst Stromer,Stromer,E.,"Stromer, E.",,66985679,0000 0000 2752 442X,,,,1870.0,1952.0,,
3914,c03517,WOOLCOCK,C.E.,"WOOLCOCK, C.E.","WOOLCOCK, Collin E.","WOOLCOCK, C.E.","Bock, C.E.",0.99,1,http://www.wikidata.org/entity/Q75044,Carl Ernst Bock,Bock,C.E.,"Bock, C.E.",,35238679,0000 0001 1024 7734,,,,1809.0,1874.0,,
3915,c02463,MORRISBY,J.R.,"MORRISBY, J.R.","MORRISBY, John Robert","MORRISBY, J.R.","Morris, J.",0.99,2,http://www.wikidata.org/entity/Q5861587,John Morris,Morris,J.,"Morris, J.",,20461895,0000 0000 6317 5052,63149.0,6675-1,Morris,1810.0,1886.0,,
3916,c02463,MORRISBY,J.R.,"MORRISBY, J.R.","MORRISBY, John Robert","MORRISBY, J.R.","Morris, J.",0.99,2,http://www.wikidata.org/entity/Q36595603,J.E. Morris,Morris,J.,"Morris, J.",,,,,30004-1,J.E.Morris,,,,
3917,c03546,ZIESING Paul,,ZIESING Paul,ZIESING Paul,ZIESING Paul,"Paul, J.",0.99,3,http://www.wikidata.org/entity/Q55070343,Jaroslav Paul,Paul,J.,"Paul, J.",,83853257,,,,,1857.0,1914.0,,
3918,c03546,ZIESING Paul,,ZIESING Paul,ZIESING Paul,ZIESING Paul,"Paul, J.",0.99,3,http://www.wikidata.org/entity/Q27619010,Jimmy Paul,Paul,J.,"Paul, J.",,,,,,,,,,
3919,c03546,ZIESING Paul,,ZIESING Paul,ZIESING Paul,ZIESING Paul,"Paul, J.",0.99,3,http://www.wikidata.org/entity/Q47124171,J. Paul,Paul,J.,"Paul, J.",,,,,13532-1,J.Paul,,,,
3920,c00096,ANDRICH,B.,"ANDRICH, B.","ANDRICH, B. ^^","ANDRICH, B.","Hendrich, L.",1.0,1,http://www.wikidata.org/entity/Q21337428,Lars Hendrich,Hendrich,L.,"Hendrich, L.",,23083340,0000 0003 9747 8707,,,,1965.0,,,
3921,c00309,BEESTON,G.R.,"BEESTON, G.R.","BEESTON, Gregory Ronald","BEESTON, G.R.","Johnston, G.R.",1.0,1,http://www.wikidata.org/entity/Q36041963,Gregory R. Johnston,Johnston,G.R.,"Johnston, G.R.",,,,,,,,,,
3922,c00659,BURKITT,E.G.(.C.,"BURKITT, E.G.(.C.","BURKITT, Ellen Gaskin (nee Carige)","BURKITT, E.G.(.C.","Burki, F.",1.0,1,http://www.wikidata.org/entity/Q22693346,Fabien Burki,Burki,F.,"Burki, F.",,,,,,,,,,
3923,c00888,COGHILL,G.,"COGHILL, G.","COGHILL, George","COGHILL, G.","Cogho, A.",1.0,1,http://www.wikidata.org/entity/Q55024803,August Cogho,Cogho,A.,"Cogho, A.",,,,,,,1816.0,1891.0,,
3924,c01024,DANGER,W.J.,"DANGER, W.J.","DANGER, W.J.","DANGER, W.J.","Dange, S.",1.0,1,http://www.wikidata.org/entity/Q36674347,S.R.S. Dange,Dange,S.,"Dange, S.",,,,78227,17672-1,Dange,,,,
3925,c01077,DEMARZ,H.,"DEMARZ, H.","DEMARZ, H.","DEMARZ, H.","Demares, M.",1.0,1,http://www.wikidata.org/entity/Q36623193,M. Demares,Demares,M.,"Demares, M.",,,,66919,17918-1,Demares,,,,
3926,c01458,GOSTELOW,E.E.,"GOSTELOW, E.E.","GOSTELOW, Ebenizer Edward","GOSTELOW, E.E.","Cantelow, E.D.",1.0,1,http://www.wikidata.org/entity/Q66728609,Ella Dales Cantelow,Cantelow,E.D.,"Cantelow, E.D.",,,,46219,,,1875.0,1964.0,,
3927,c01646,HEDDLE,E.M.,"HEDDLE, E.M.","HEDDLE, E.M., see MATTLSKE","HEDDLE, E.M.","Kindle, E.M.",1.0,1,http://www.wikidata.org/entity/Q20752882,E. M. Kindle,Kindle,E.M.,"Kindle, E.M.",,20043500,0000 0000 7368 4184,,,,1869.0,1940.0,,
3928,c03268,VON HUGEL,K.A.A.F.,"VON HUGEL, K.A.A.F.","VON HUGEL, K.A.A.F., see HUGEL","VON HUGEL, K.A.A.F.","Hugel, S.",1.0,1,http://www.wikidata.org/entity/Q26913050,Sylvain Hugel,Hugel,S.,"Hugel, S.",,,,,,,,,,
3929,c01820,IWAGU,T.,"IWAGU, T.","IWAGU, Taikika","IWAGU, T.","Iwatsu, T.",1.0,1,http://www.wikidata.org/entity/Q36688674,Tokio Iwatsu,Iwatsu,T.,"Iwatsu, T.",,,,71104,20788-1,Iwatsu,,,,
3930,c01989,KOK,B.,"KOK, B.","KOK, B.","KOK, B.","Brook, B.",1.0,1,http://www.wikidata.org/entity/Q809013,Barry Brook,Brook,B.,"Brook, B.",,71681748,0000 0000 4747 2882,,,,1974.0,,,
3931,c02631,OSTERKAMP-MADSEN,M.,"OSTERKAMP-MADSEN, M.","OSTERKAMP-MADSEN, Monika","OSTERKAMP-MADSEN, M.","Madsen, T.",1.0,1,http://www.wikidata.org/entity/Q22112095,Thomas Madsen,Madsen,T.,"Madsen, T.",,,,,,,,,,
3932,c02274,MATTISKE,E.M.,"MATTISKE, E.M.","MATTISKE, Elizabeth Mary, Dr, nee HEDDLE","MATTISKE, E.M.","Weiske, E.",1.0,1,http://www.wikidata.org/entity/Q15989601,Emil Weiske,Weiske,E.,"Weiske, E.",,10619060,0000 0000 0904 8589,,,,1867.0,1950.0,,
3933,c02819,SAWITSKY,R.M.,"SAWITSKY, R.M.","SAWITSKY, R. M., see RICHARDSON","SAWITSKY, R.M.","Sawitzky, H.",1.0,1,http://www.wikidata.org/entity/Q36578659,Heiko Sawitzky,Sawitzky,H.,"Sawitzky, H.",,,,,20021253-1,Sawitzky,,,,
3934,c02823,SCAMMELL,G.V.,"SCAMMELL, G.V.","SCAMMELL, George V.","SCAMMELL, G.V.","Scamman, E.",1.0,1,http://www.wikidata.org/entity/Q21607833,Edith Scamman,Scamman,E.,"Scamman, E.",,,,70946,8994-1,Scamman,1882.0,1967.0,,
3935,c03005,ST CLOUD,S.,"ST CLOUD, S.","ST CLOUD, S.","ST CLOUD, S.","St.Cloud, S.",1.0,1,http://www.wikidata.org/entity/Q21516457,S.F. St.Cloud,St.Cloud,S.,"St.Cloud, S.",,,,,8823-1,St.Cloud,,,,
3936,c03147,THAITE,J.,"THAITE, J.","THAITE, J.","THAITE, J.","Thaithong, O.",1.0,1,http://www.wikidata.org/entity/Q21391958,Obchant Thaithong,Thaithong,O.,"Thaithong, O.",,,,24014,27636-1,Thaithong,,,,
3937,c03279,WADDY,J.A.,"WADDY, J.A.","WADDY, Julie Anne*","WADDY, J.A.","Caddy, F.",1.0,1,http://www.wikidata.org/entity/Q5460576,Florence Caddy,Caddy,F.,"Caddy, F.",,29437170,0000 0000 6427 8221,,,,1837.0,1923.0,,
3938,c03280,WADHAM,S.M.,"WADHAM, S.M.","WADHAM, Samuel M., Prof.","WADHAM, S.M.","Dunham, S.M.",1.0,1,http://www.wikidata.org/entity/Q36674907,Susie M. Dunham,Dunham,S.M.,"Dunham, S.M.",,,,,20010055-1,Dunham,,,,
3939,c03520,WORTH,F.H.,"WORTH, F.H.","WORTH, F. H.","WORTH, F.H.","North, F.",1.0,1,http://www.wikidata.org/entity/Q312593,Frederick North,North,F.,"North, F.",,39593553,0000 0000 7365 4313,,,,1732.0,1792.0,,
3940,c03544,ZECK Emil Hermann,,ZECK Emil Hermann,ZECK Emil Hermann,ZECK Emil Hermann,"Zeck, E.H.",1.0,1,http://www.wikidata.org/entity/Q16750521,Emil Hermann Zeck,Zeck,E.H.,"Zeck, E.H.",,,,,,,1891.0,1963.0,,
3941,c00108,ARDEN,W.H.,"ARDEN, W.H.","ARDEN, W.H.","ARDEN, W.H.","Chen, W.H.",1.0,3,http://www.wikidata.org/entity/Q21391964,Wen Hong Chen,Chen,W.H.,"Chen, W.H.",,,,,40224-1,W.H.Chen,,,,
3942,c00108,ARDEN,W.H.,"ARDEN, W.H.","ARDEN, W.H.","ARDEN, W.H.","Chen, W.H.",1.0,3,http://www.wikidata.org/entity/Q88857446,Wan Hao Chen,Chen,W.H.,"Chen, W.H.",,,,,20038993-1,Wan H.Chen,,,,
3943,c00108,ARDEN,W.H.,"ARDEN, W.H.","ARDEN, W.H.","ARDEN, W.H.","Chen, W.H.",1.0,3,http://www.wikidata.org/entity/Q88857458,Wei Hua Chen,Chen,W.H.,"Chen, W.H.",,,,,20037793-1,Wei H.Chen,,,,
3944,c00332,BENINGA,L.,"BENINGA, L.","BENINGA, L. ^^","BENINGA, L.","Beninde, J.",1.01,1,http://www.wikidata.org/entity/Q23068833,Joscha Beninde,Beninde,J.,"Beninde, J.",,,,,,,,,,
3945,c00344,BENNETT,I.E.T.(.a.I.I.B.,"BENNETT, I.E.T.(.a.I.I.B.","BENNETT, Isobel Eliza Toom (also as: Isobel Ida BENNETT)","BENNETT, I.E.T.(.a.I.I.B.","Bennett, J.",1.01,1,http://www.wikidata.org/entity/Q47114041,J.E. Bennett,Bennett,J.,"Bennett, J.",,,,,20002393-1,J.E.Benn.,,,,
3946,c00423,BLACKET,H.(.B.,"BLACKET, H.(.B.","BLACKET, H. (or BLACKETT) ^^","BLACKET, H.(.B.","Black, A.",1.01,1,http://www.wikidata.org/entity/Q277594,Adam Black,Black,A.,"Black, A.",,39268715,0000 0000 8117 7713,,,,1784.0,1874.0,,
3947,c03264,VON BLANDOWSKI,J.W.T.L.,"VON BLANDOWSKI, J.W.T.L.","VON BLANDOWSKI, J.W.T.L., see BLANDOWSKI","VON BLANDOWSKI, J.W.T.L.","Lewandowski, J.",1.01,1,http://www.wikidata.org/entity/Q33238237,Justin Lewandowski,Lewandowski,J.,"Lewandowski, J.",,,,,,,,,,
3948,c00437,BLEESER,A.E.,"BLEESER, A.E.","BLEESER, A.E.","BLEESER, A.E.","Bleu, A.E.",1.01,1,http://www.wikidata.org/entity/Q21506191,Alfred Edmond Bleu,Bleu,A.E.,"Bleu, A.E.",,,,60608,39921-1,Bleu,1835.0,1901.0,,
3949,c00824,CHARSLEY,E.N.,"CHARSLEY, E.N.","CHARSLEY, E.N.","CHARSLEY, E.N.","Şen, İ.",1.01,1,http://www.wikidata.org/entity/Q83169553,İsmail Şen,Şen,İ.,"Şen, İ.",,41145066481766591329,,,,,,,,
3950,c00932,CORREY,A.D.,"CORREY, A.D.","CORREY, Allan Dale*","CORREY, A.D.","Correr, G.",1.01,1,http://www.wikidata.org/entity/Q15812320,Giovanni Correr,Correr,G.,"Correr, G.",,307210546,0000 0004 2850 2416,,,,1798.0,1871.0,,
3951,c01023,DANES,J.[.V.,"DANES, J.[.V.","DANES, Jeri [George] Vaclav, Dr","DANES, J.[.V.","Danesi, L.",1.01,1,http://www.wikidata.org/entity/Q21509771,L. Danesi,Danesi,L.,"Danesi, L.",,,,64097,34875-1,Danesi,1851.0,1915.0,,
3952,c01097,DILLEWAARD,H.(.A.,"DILLEWAARD, H.(.A.","DILLEWAARD, Handricus (Hans) Alouisius","DILLEWAARD, H.(.A.","deWaard, J.R.",1.01,1,http://www.wikidata.org/entity/Q52401352,Jeremy R. deWaard,deWaard,J.R.,"deWaard, J.R.",,,,,,,,,,
3953,c01249,FARRELLY,M.M.n.M.,"FARRELLY, M.M.n.M.","FARRELLY, Mary Martha nee MALEY","FARRELLY, M.M.n.M.","Farrell, P.",1.01,1,http://www.wikidata.org/entity/Q26714609,P.G. Farrell,Farrell,P.,"Farrell, P.",,,,,35215-1,P.G.Farrell,,,,
3954,c01304,FOLSCHE,P.,"FOLSCHE, P.","FOLSCHE, P.","FOLSCHE, P.","Foelsche, G.",1.01,1,http://www.wikidata.org/entity/Q5889264,Gundel Foelsche,Foelsche,G.,"Foelsche, G.",,,,,38356-1,G.Foelsche,1936.0,,,
3955,c01939,KENNY,F.A.,"KENNY, F.A.","KENNY, F.A.","KENNY, F.A.","Denny, J.",1.01,1,http://www.wikidata.org/entity/Q47116351,John Denny,Denny,J.,"Denny, J.",,,,,20029816-1,J.Denny,,,,
3956,c01802,HYETT,J.,"HYETT, J.","HYETT, Jack","HYETT, J.","Min-hye, J.",1.01,1,http://www.wikidata.org/entity/Q25796475,Jeong Min-hye,Min-hye,J.,"Min-hye, J.",,,,,20038635-1,M.H.Jeong,,,,
3957,c02066,LE TALL,B.B.,"LE TALL, B.B.","LE TALL, Benjamin Bower","LE TALL, B.B.","Le, T.A.",1.01,1,http://www.wikidata.org/entity/Q42717965,Tuan Anh Le,Le,T.A.,"Le, T.A.",,,,,20031885-1,T.A.Le,,,,
3958,c02239,MARRINER,G.H.,"MARRINER, G.H.","MARRINER, George Henry","MARRINER, G.H.","Turner, G.H.",1.01,1,http://www.wikidata.org/entity/Q21611066,George Harrison Turner,Turner,G.H.,"Turner, G.H.",,,,43355,20000160-1,G.H.Turner,1877.0,1970.0,,
3959,c02249,MARTENSZ,P.N.,"MARTENSZ, P.N.","MARTENSZ, Peter Nigel","MARTENSZ, P.N.","Martens, J.",1.01,1,http://www.wikidata.org/entity/Q1691130,Jochen Martens,Martens,J.,"Martens, J.",,85249087,0000 0001 0921 2956,,,,1941.0,,,
3960,c02268,MATCHWICK,,MATCHWICK,MATCHWICK,MATCHWICK,"Matcha, J.",1.01,1,http://www.wikidata.org/entity/Q55626575,Jaroslaw Matcha,Matcha,J.,"Matcha, J.",,,,,,,,1825.0,,
3961,c02361,MEADLY,G.R.W.,"MEADLY, G.R.W.","MEADLY, George Richard William","MEADLY, G.R.W.","Jr., G.R.W.",1.01,1,http://www.wikidata.org/entity/Q21387886,Gene Robert Wilde Jr.,Jr.,G.R.W.,"Jr., G.R.W.",,,,,,,,,,
3962,c02541,NELDNER,V.J.,"NELDNER, V.J.","NELDNER, Victor John*","NELDNER, V.J.","Feldner, O.",1.01,1,http://www.wikidata.org/entity/Q55311376,Otto Feldner,Feldner,O.,"Feldner, O.",,,,,,,,,,
3963,c02618,ORAM,N.,"ORAM, N.","ORAM, Nicola","ORAM, N.","Dam, N.",1.01,1,http://www.wikidata.org/entity/Q33668398,N. Dam,Dam,N.,"Dam, N.",,,,,38584-1,N.Dam,,,,
3964,c02782,RUDDER,W.,"RUDDER, W.","RUDDER, W.","RUDDER, W.","Ruddy, T.",1.01,1,http://www.wikidata.org/entity/Q56643118,Thomas Ruddy,Ruddy,T.,"Ruddy, T.",,,,31615,,,1842.0,1912.0,,
3965,c02807,SANDILANDS,F.L.,"SANDILANDS, F.L.","SANDILANDS, F. L., see ERICKSON","SANDILANDS, F.L.","Sands, M.C.",1.01,1,http://www.wikidata.org/entity/Q55829853,Michael C. Sands,Sands,M.C.,"Sands, M.C.",,,,,,,,,,
3966,c02887,SHARLAND,F.S.,"SHARLAND, F.S.","SHARLAND, Frances Sara, Mrs,","SHARLAND, F.S.","Harland, R.",1.01,1,http://www.wikidata.org/entity/Q36663229,Rex Harland,Harland,R.,"Harland, R.",,,,67581,29465-1,Harland,,,,
3967,c02888,SHARLAND,F.B.,"SHARLAND, F.B.","SHARLAND, Frederick Burnett, Rev.","SHARLAND, F.B.","Harland, R.",1.01,1,http://www.wikidata.org/entity/Q36663229,Rex Harland,Harland,R.,"Harland, R.",,,,67581,29465-1,Harland,,,,
3968,c03173,TINGAY,S.,"TINGAY, S.","TINGAY, Susan","TINGAY, S.","Maingay, A.C.",1.01,1,http://www.wikidata.org/entity/Q5666129,Alexander Carroll Maingay,Maingay,A.C.,"Maingay, A.C.",,,,15769.0,5996-1,Maingay,1836.0,1869.0,,
3969,c03190,TOWARD,D.,"TOWARD, D.","TOWARD, D.","TOWARD, D.","Ward, D.",1.01,1,http://www.wikidata.org/entity/Q5240833,David Ward,Ward,D.,"Ward, D.",,16390975,0000 0000 3269 4589,,,,1948.0,,,
3970,c03526,WUERFEL,A.,"WUERFEL, A.","WUERFEL, Adolph","WUERFEL, A.","Scherfel, A.W.(.A.",1.01,1,http://www.wikidata.org/entity/Q21607891,Aurel Wilhelm (Vilmos Aurél) Scherfel,Scherfel,A.W.(.A.,"Scherfel, A.W.(.A.",,89425450,0000 0000 7820 8224,65803,9058-1,Scherfel,1835.0,1895.0,,
3971,c00883,CLUNIES-ROSS,W.J.,"CLUNIES-ROSS, W.J.","CLUNIES-ROSS, William John","CLUNIES-ROSS, W.J.","Ross, R.",1.01,2,http://www.wikidata.org/entity/Q102034,Ronald Ross,Ross,R.,"Ross, R.",,71468590,0000 0000 6306 0650,,30193-1,Ron.Ross,1857.0,1932.0,,
3972,c00883,CLUNIES-ROSS,W.J.,"CLUNIES-ROSS, W.J.","CLUNIES-ROSS, William John","CLUNIES-ROSS, W.J.","Ross, R.",1.01,2,http://www.wikidata.org/entity/Q7349392,Robert Ross,Ross,R.,"Ross, R.",,9922580,0000 0000 5510 6233,,8612-1,R.Ross,1912.0,2005.0,,
3973,c01532,GUERlN,J.,"GUERlN, J.","GUERlN, Jane, Miss","GUERlN, J.","Karlén, T.",1.01,2,http://www.wikidata.org/entity/Q33678424,Thomas Karlén,Karlén,T.,"Karlén, T.",,,,,21212-1,Karlén,,,,
3974,c01532,GUERlN,J.,"GUERlN, J.","GUERlN, Jane, Miss","GUERlN, J.","Karlén, T.",1.01,2,http://www.wikidata.org/entity/Q23842105,Thomas Karlén,Karlén,T.,"Karlén, T.",,,,,,,,,,
3975,c02719,ROADKNIGHT,W.,"ROADKNIGHT, W.","ROADKNIGHT, W.","ROADKNIGHT, W.","Knight, W.",1.01,2,http://www.wikidata.org/entity/Q18672886,William Knight,Knight,W.,"Knight, W.",,309728985,,8209,,,1786.0,1844.0,,
3976,c02719,ROADKNIGHT,W.,"ROADKNIGHT, W.","ROADKNIGHT, W.","ROADKNIGHT, W.","Knight, W.",1.01,2,http://www.wikidata.org/entity/Q21516508,Walter Knight,Knight,W.,"Knight, W.",,,,,4873-1,W.Knight,,,,
3977,c00860,CLARSON,W.,"CLARSON, W.","CLARSON, William","CLARSON, W.","Clark, W.",1.01,3,http://www.wikidata.org/entity/Q355348,William Clark,Clark,W.,"Clark, W.",,24667398,0000 0001 0856 0019,19281.0,,,1770.0,1838.0,,
3978,c00860,CLARSON,W.,"CLARSON, W.","CLARSON, William","CLARSON, W.","Clark, W.",1.01,3,http://www.wikidata.org/entity/Q22113984,W.C. Clark,Clark,W.,"Clark, W.",,,,,,,,,,
3979,c00860,CLARSON,W.,"CLARSON, W.","CLARSON, William","CLARSON, W.","Clark, W.",1.01,3,http://www.wikidata.org/entity/Q21508673,W.Dennis Clark,Clark,W.,"Clark, W.",,,,,17288-1,W.D.Clark,1948.0,,,
3980,c00099,ANKETELL,R.J.,"ANKETELL, R.J.","ANKETELL, R.J.","ANKETELL, R.J.","Anker, J.",1.02,1,http://www.wikidata.org/entity/Q59529132,Jean Anker,Anker,J.,"Anker, J.",,29823415,0000 0001 1049 7119,,,,1892.0,1957.0,,
3981,c00206,BARAGWANATH,W.,"BARAGWANATH, W.","BARAGWANATH, William, Jnr,","BARAGWANATH, W.","Vishwanath, W.",1.02,1,http://www.wikidata.org/entity/Q21395773,Waikhom Vishwanath,Vishwanath,W.,"Vishwanath, W.",,,,,,,,,,
3982,c00298,BECHERVAISE,J.m.,"BECHERVAISE, J.m.","BECHERVAISE, John mayston, Dr","BECHERVAISE, J.m.","Gervais, C.",1.02,1,http://www.wikidata.org/entity/Q18984875,Camille Gervais,Gervais,C.,"Gervais, C.",,,,,3111-1,Gervais,1933.0,2002.0,,
3983,c00312,BEGVIE,P.,"BEGVIE, P.","BEGVIE, P.","BEGVIE, P.","Lavie, P.",1.02,1,http://www.wikidata.org/entity/Q26714683,Pierre Lavie,Lavie,P.,"Lavie, P.",,,,79491,22107-1,Lavie,,,,
3984,c00395,BIRCH,C.W.d.B.a.W.B.,"BIRCH, C.W.d.B.a.W.B.","BIRCH, Charles Weldon de Burgh(also as Weld Birch)","BIRCH, C.W.d.B.a.W.B.","Birch, N.",1.02,1,http://www.wikidata.org/entity/Q16022834,Noel Birch,Birch,N.,"Birch, N.",,315940412,0000 0004 4879 7282,,,,1865.0,1939.0,,
3985,c00444,BLOW,T.B.,"BLOW, T.B.","BLOW, Thomas Bates ^^","BLOW, T.B.","Mulaw, T.B.",1.02,1,http://www.wikidata.org/entity/Q88840608,Temesgen Belayneh Mulaw,Mulaw,T.B.,"Mulaw, T.B.",,,,,20037993-1,Mulaw,,,,
3986,c00524,BREIDAHL,H.T.,"BREIDAHL, H.T.","BREIDAHL, Harald Theadore ^^","BREIDAHL, H.T.","Rendahl, H.",1.02,1,http://www.wikidata.org/entity/Q443162,Hialmar Rendahl,Rendahl,H.,"Rendahl, H.",,8307092,0000 0000 1549 6142,,,,1891.0,1969.0,,
3987,c00706,CAHILL,C.O.,"CAHILL, C.O.","CAHILL, C.O.","CAHILL, C.O.","D.A.Hill, .",1.02,1,http://www.wikidata.org/entity/Q22107660,D.A.Hill,D.A.Hill,.,"D.A.Hill, .",,,,,,,,,,
3988,c00751,CANE,W.L.(.,"CANE, W.L.(.","CANE, William Lancashire (Bill)","CANE, W.L.(.","Cane, R.P.",1.02,1,http://www.wikidata.org/entity/Q21394690,Rachel P. Cane,Cane,R.P.,"Cane, R.P.",,,,,,,,,,
3989,c00882,CLULEE,C.J.,"CLULEE, C.J.","CLULEE, Charles James","CLULEE, C.J.","Clulow, S.",1.02,1,http://www.wikidata.org/entity/Q27719686,Simon Clulow,Clulow,S.,"Clulow, S.",0000-0002-5700-6345,317138480,,,,,,,,
3990,c00980,CROXFORD,E.,"CROXFORD, E.","CROXFORD, Eileen","CROXFORD, E.","Rexford, E.E.",1.02,1,http://www.wikidata.org/entity/Q4352329,Eben E. Rexford,Rexford,E.E.,"Rexford, E.E.",,65737033,0000 0000 6392 5722,,,,1848.0,1916.0,,
3991,c01203,ELLEN,H.E.,"ELLEN, H.E.","ELLEN, H.E.","ELLEN, H.E.","Ellenberger, .",1.02,1,http://www.wikidata.org/entity/Q88820951,Ellenberger,Ellenberger,.,"Ellenberger, .",,,,,20035896-1,Ellenberger,,,,
3992,c01328,FOSSIER,L.,"FOSSIER, L.","FOSSIER, L.","FOSSIER, L.","Bersier, L.",1.02,1,http://www.wikidata.org/entity/Q57073807,Louis-Félix Bersier,Bersier,L.,"Bersier, L.",0000-0001-9552-8032,,,,,,,,,
3993,c01835,JAGGARD,W.N.,"JAGGARD, W.N.","JAGGARD, William N.","JAGGARD, W.N.","Haggard, H.R.",1.02,1,http://www.wikidata.org/entity/Q237196,H. Rider Haggard,Haggard,H.R.,"Haggard, H.R.",,9841446,0000 0001 2120 0624,,,,1856.0,1925.0,1882.0,
3994,c01858,JESSEP,A.W.,"JESSEP, A.W.","JESSEP, Alexander William","JESSEP, A.W.","Jesse, E.",1.02,1,http://www.wikidata.org/entity/Q5343760,Edward Jesse,Jesse,E.,"Jesse, E.",,8169893,0000 0001 2276 179X,,,,1780.0,1868.0,,
3995,c02156,LUGERT,,LUGERT,LUGERT,LUGERT,"Lugger, O.",1.02,1,http://www.wikidata.org/entity/Q55065305,Otto Lugger,Lugger,O.,"Lugger, O.",,411155042721072401578,,,,,1844.0,1901.0,,
3996,c02329,McHARG,,McHARG,McHARG,McHARG,"Mchau, G.R.",1.02,1,http://www.wikidata.org/entity/Q36565397,Godwin R.A. Mchau,Mchau,G.R.,"Mchau, G.R.",,,,,38977-1,Mchau,,,,
3997,c02402,MILLETT,M.R.O.,"MILLETT, M.R.O.","MILLETT, Mervyn Richard Oke*","MILLETT, M.R.O.","Gillett, M.C.",1.02,1,http://www.wikidata.org/entity/Q5996945,Margaret Clark Gillett,Gillett,M.C.,"Gillett, M.C.",,,,60231,3155-1,Gillett,1878.0,1962.0,,
3998,c02603,OAKDEN,E.,"OAKDEN, E.","OAKDEN, Emma, Miss","OAKDEN, E.","Bakde, R.",1.02,1,http://www.wikidata.org/entity/Q21391840,Ramesh Bakde,Bakde,R.,"Bakde, R.",,,,,,,,,,
3999,c02607,OFFICER,E.,"OFFICER, E.","OFFICER, E.","OFFICER, E.","Oficerov, M.V.",1.02,1,http://www.wikidata.org/entity/Q25894056,Mikhail V. Oficerov,Oficerov,M.V.,"Oficerov, M.V.",,,,,,,,,,
4000,c02663,RAWES,E.M.,"RAWES, E.M.","RAWES, Emma Maria","RAWES, E.M.","Hawes, C.",1.02,1,http://www.wikidata.org/entity/Q5078843,Charles Hawes,Hawes,C.,"Hawes, C.",,21811826,0000 0000 8341 7709,,,,1889.0,1923.0,,
4001,c02676,REEDY,?.,"REEDY, ?.","REEDY, ?Michael","REEDY, ?.","Reed, M.",1.02,1,http://www.wikidata.org/entity/Q36634408,Minnie Reed,Reed,M.,"Reed, M.",,,,,30106-1,M.Reed,,,,
4002,c02774,ROTHERHAM,E.R.,"ROTHERHAM, E.R.","ROTHERHAM, Edward Russell*","ROTHERHAM, E.R.","Rothers, B.",1.02,1,http://www.wikidata.org/entity/Q21607461,Boris Rothers,Rothers,B.,"Rothers, B.",,,,,25817-1,Rothers,1890.0,,,
4003,c02800,SALASOO,H.,"SALASOO, H.","SALASOO, Hugo","SALASOO, H.","Salas, R.",1.02,1,http://www.wikidata.org/entity/Q22113478,Ruth Salas,Salas,R.,"Salas, R.",,,,,,,,,,
4004,c02833,SCHOCK,F.M.C.,"SCHOCK, F.M.C.","SCHOCK, Frederick Michael Christian","SCHOCK, F.M.C.","Castro, F.M.C.",1.02,1,http://www.wikidata.org/entity/Q43558554,Fabiana Marize C. Castro,Castro,F.M.C.,"Castro, F.M.C.",,,,,,,,,,
4005,c02876,SERVENTY,D.L.,"SERVENTY, D.L.","SERVENTY, Dominic Louis, Dr","SERVENTY, D.L.","Serve, L.",1.02,1,http://www.wikidata.org/entity/Q47125994,L. Serve,Serve,L.,"Serve, L.",,,,73953,9510-1,Serve,,,,
4006,c02980,SONSEE,C.A.,"SONSEE, C.A.","SONSEE, Cecil Allan","SONSEE, C.A.","Lee, C.A.",1.02,1,http://www.wikidata.org/entity/Q29513071,Charles Alfred Lee,Lee,C.A.,"Lee, C.A.",,13874996,0000 0000 3039 7476,,,,1801.0,1872.0,,
4007,c02982,SOUES,J.L.,"SOUES, J.L.","SOUES, John Lindsay","SOUES, J.L.","Souza, J.L.",1.02,1,http://www.wikidata.org/entity/Q22105371,Jorge L.P. Souza,Souza,J.L.,"Souza, J.L.",,,,,,,,,,
4008,c03056,STOPPS,A.J.,"STOPPS, A.J.","STOPPS, Arthur James","STOPPS, A.J.","Stoppel, R.",1.02,1,http://www.wikidata.org/entity/Q2166774,Rose Stoppel,Stoppel,R.,"Stoppel, R.",,37699762,0000 0003 5440 9250,65168.0,35111-1,Stoppel,1874.0,1970.0,,
4009,c03181,TOFFT,A.G.,"TOFFT, A.G.","TOFFT, Alfred George","TOFFT, A.G.","Toft, C.A.",1.02,1,http://www.wikidata.org/entity/Q21395466,Catherine Ann Toft,Toft,C.A.,"Toft, C.A.",,,,,,,1950.0,,,
