,label,count,start_date,end_date,activity_span,name,matched_name,distance,dup_count,item,itemLabel,surname,initials,canonical_string,orcid,viaf,isni,harv,ipni,abbr,yob,yod,wyb,wye
376,"Morrison, A.",6845,1829.0,2010.0,181.0,"Morrison, A.","Morrison, A.",0.0,2,http://www.wikidata.org/entity/Q2642700,Alexander Morrison,Morrison,A.,"Morrison, A.",,,,42177.0,6679-1,Morrison,1849.0,1913.0,,
377,"Morrison, A.",6845,1829.0,2010.0,181.0,"Morrison, A.","Morrison, A.",0.0,2,http://www.wikidata.org/entity/Q88808700,A. Morrison,Morrison,A.,"Morrison, A.",,,,,20034490-1,A.Morrison,,,,
378,"Melville, R.",6265,1853.0,2007.0,154.0,"Melville, R.","Melville, R.",0.0,2,http://www.wikidata.org/entity/Q7347619,Robert Melville,Melville,R.,"Melville, R.",,14643244,0000 0000 5237 0258,32481,,,1723.0,1809.0,,
379,"Melville, R.",6265,1853.0,2007.0,154.0,"Melville, R.","Melville, R.",0.0,2,http://www.wikidata.org/entity/Q7365114,Ronald Melville,Melville,R.,"Melville, R.",,56763961,0000 0000 3390 2837,32483,6340-1,Melville,1903.0,1985.0,,
380,"Smith, R.V.",4729,1941.0,2001.0,60.0,"Smith, R.V.","Smith, R.V.",0.0,2,http://www.wikidata.org/entity/Q21609131,Raymond Vaughan Smith,Smith,R.V.,"Smith, R.V.",,,,,9819-1,R.V.Sm.,1923.0,,,
381,"Smith, R.V.",4729,1941.0,2001.0,60.0,"Smith, R.V.","Smith, R.V.",0.0,2,http://www.wikidata.org/entity/Q21387929,Raymond Vaughan Smith,Smith,R.V.,"Smith, R.V.",,,,,,,1923.0,,,
382,"Mitchell, A.",4569,1895.0,2013.0,118.0,"Mitchell, A.","Mitchell, A.",0.0,2,http://www.wikidata.org/entity/Q4707343,Alan Mitchell,Mitchell,A.,"Mitchell, A.",,95323318,0000 0000 8168 0271,,37393-1,A.F.Mitch.,1922.0,1995.0,,
383,"Mitchell, A.",4569,1895.0,2013.0,118.0,"Mitchell, A.","Mitchell, A.",0.0,2,http://www.wikidata.org/entity/Q51841384,Adam Mitchell,Mitchell,A.,"Mitchell, A.",,,,,,,,,,
384,"Smith, B.H.",4389,1898.0,2005.0,107.0,"Smith, B.H.","Smith, B.H.",0.0,2,http://www.wikidata.org/entity/Q21609071,Benjamin Hayes Smith,Smith,B.H.,"Smith, B.H.",,,,30285.0,9775-1,B.H.Sm.,1841.0,1918.0,,
385,"Smith, B.H.",4389,1898.0,2005.0,107.0,"Smith, B.H.","Smith, B.H.",0.0,2,http://www.wikidata.org/entity/Q21609070,Benjamin Harrison Smith,Smith,B.H.,"Smith, B.H.",,,,,30445-1,B.Harr.Sm.,1892.0,,,
386,"Nelson, D.",3594,1776.0,2010.0,234.0,"Nelson, D.","Nelson, D.",0.0,2,http://www.wikidata.org/entity/Q1175873,David Nelson,Nelson,D.,"Nelson, D.",,274843610,,32476.0,6903-1,Nelson,1740.0,1789.0,,
387,"Nelson, D.",3594,1776.0,2010.0,234.0,"Nelson, D.","Nelson, D.",0.0,2,http://www.wikidata.org/entity/Q22112610,Diane Nelson,Nelson,D.,"Nelson, D.",,,,,,,,,,
388,"Cooper, W. | Cooper, W.",3230,1989.0,2006.0,17.0,"Cooper, W. | Cooper, W.","Cooper, W.",0.0,2,http://www.wikidata.org/entity/Q18534967,William Cooper,Cooper,W.,"Cooper, W.",,1513922,0000 0000 6130 2142,,,,1816.0,1886.0,,
389,"Cooper, W. | Cooper, W.",3230,1989.0,2006.0,17.0,"Cooper, W. | Cooper, W.","Cooper, W.",0.0,2,http://www.wikidata.org/entity/Q3078870,William Cooper,Cooper,W.,"Cooper, W.",,56498182,0000 0000 5961 5609,43051.0,20016942-1,W.Cooper,1798.0,1864.0,,
390,"Renner, M.A.M.",3009,2002.0,2019.0,17.0,"Renner, M.A.M.","Renner, M.A.M.",0.0,2,http://www.wikidata.org/entity/Q21607114,Matthew Anton Martyn Renner,Renner,M.A.M.,"Renner, M.A.M.",,,,,20006352-2,M.A.M.Renner,1978.0,,,
391,"Renner, M.A.M.",3009,2002.0,2019.0,17.0,"Renner, M.A.M.","Renner, M.A.M.",0.0,2,http://www.wikidata.org/entity/Q21391362,Matt A. M. Renner,Renner,M.A.M.,"Renner, M.A.M.",0000-0003-2286-7257,68145304388878571784,,,,,,,,
392,"Evans, M.",2767,1923.0,2012.0,89.0,"Evans, M.","Evans, M.",0.0,2,http://www.wikidata.org/entity/Q59219170,Mark Evans,Evans,M.,"Evans, M.",,,,,,,,,,
393,"Evans, M.",2767,1923.0,2012.0,89.0,"Evans, M.","Evans, M.",0.0,2,http://www.wikidata.org/entity/Q88838133,M. Evans,Evans,M.,"Evans, M.",,,,,20038521-1,M.Evans,,,,
394,"Bailey, F.M.",2551,1869.0,1997.0,128.0,"Bailey, F.M.","Bailey, F.M.",0.0,2,http://www.wikidata.org/entity/Q973866,Frederick Marshman Bailey,Bailey,F.M.,"Bailey, F.M.",,94857158,0000 0000 8283 0200,,,,1882.0,1967.0,,
395,"Bailey, F.M.",2551,1869.0,1997.0,128.0,"Bailey, F.M.","Bailey, F.M.",0.0,2,http://www.wikidata.org/entity/Q2659122,Frederick Manson Bailey,Bailey,F.M.,"Bailey, F.M.",,61124568,0000 0000 8246 399X,242.0,392-1,F.M.Bailey,1827.0,1915.0,,
396,"Hill, K.",2496,1953.0,2006.0,53.0,"Hill, K.","Hill, K.",0.0,2,http://www.wikidata.org/entity/Q435038,Ken Hill,Hill,K.,"Hill, K.",,48929574,0000 0001 0898 1841,,14734-1,K.D.Hill,1948.0,2010.0,,
397,"Hill, K.",2496,1953.0,2006.0,53.0,"Hill, K.","Hill, K.",0.0,2,http://www.wikidata.org/entity/Q22813113,Kate Hill,Hill,K.,"Hill, K.",,,,,,,1859.0,1933.0,,
398,"French, C.",2147,1853.0,2005.0,152.0,"French, C.","French, C.",0.0,2,http://www.wikidata.org/entity/Q5077883,Charles French,French,C.,"French, C.",,16408853,0000 0001 1477 4996,,,,1842.0,1933.0,,
399,"French, C.",2147,1853.0,2005.0,152.0,"French, C.","French, C.",0.0,2,http://www.wikidata.org/entity/Q21513525,Charles French,French,C.,"French, C.",,,,6184,2896-1,French,1840.0,1890.0,,
400,"Forrest, J.",1916,1818.0,2015.0,197.0,"Forrest, J.","Forrest, J.",0.0,2,http://www.wikidata.org/entity/Q58096102,Jessica Forrest,Forrest,J.,"Forrest, J.",0000-0002-5273-9339,160797679,,,,,,,,
401,"Forrest, J.",1916,1818.0,2015.0,197.0,"Forrest, J.","Forrest, J.",0.0,2,http://www.wikidata.org/entity/Q921617,John Forrest,Forrest,J.,"Forrest, J.",,64786403,0000 0000 8389 3342,,,,1847.0,1918.0,,
402,"Simmonds, J.H.",1798,1881.0,1998.0,117.0,"Simmonds, J.H.","Simmonds, J.H.",0.0,2,http://www.wikidata.org/entity/Q36599242,John Howard Simmonds,Simmonds,J.H.,"Simmonds, J.H.",,,,66250.0,26766-1,J.H.Simmonds,1901.0,1992.0,,
403,"Simmonds, J.H.",1798,1881.0,1998.0,117.0,"Simmonds, J.H.","Simmonds, J.H.",0.0,2,http://www.wikidata.org/entity/Q21608912,Joseph Henry Simmonds,Simmonds,J.H.,"Simmonds, J.H.",,254856626,,28235,9663-1,Simmonds,1845.0,1936.0,,
404,"Stuart, C.",1531,1838.0,1963.0,125.0,"Stuart, C.","Stuart, C.",0.0,2,http://www.wikidata.org/entity/Q21609965,Charles Stuart,Stuart,C.,"Stuart, C.",,,,25086,20006383-1,C.Stuart,1802.0,1877.0,,
405,"Stuart, C.",1531,1838.0,1963.0,125.0,"Stuart, C.","Stuart, C.",0.0,2,http://www.wikidata.org/entity/Q66366782,Chris Stuart,Stuart,C.,"Stuart, C.",,23704078,,,,,1950.0,,,
406,"Hartley, W.",1515,1923.0,1987.0,64.0,"Hartley, W.","Hartley, W.",0.0,2,http://www.wikidata.org/entity/Q21515537,William Hartley,Hartley,W.,"Hartley, W.",,,,66178,3689-1,Hartley,1829.0,1907.0,,
407,"Hartley, W.",1515,1923.0,1987.0,64.0,"Hartley, W.","Hartley, W.",0.0,2,http://www.wikidata.org/entity/Q6167650,William Hartley,Hartley,W.,"Hartley, W.",,221120403,,,38083-1,W.Hartley,1906.0,1996.0,,
408,"Roberts, J.",1331,1886.0,2019.0,133.0,"Roberts, J.","Roberts, J.",0.0,2,http://www.wikidata.org/entity/Q24416371,James Roberts,Roberts,J.,"Roberts, J.",,60629774,0000 0000 6707 6545,,,,1725.0,1799.0,,
409,"Roberts, J.",1331,1886.0,2019.0,133.0,"Roberts, J.","Roberts, J.",0.0,2,http://www.wikidata.org/entity/Q21607276,J. Roberts,Roberts,J.,"Roberts, J.",,,,25670,8443-1,J.Roberts,1912.0,1960.0,,
410,"Galbraith, J.",1277,1922.0,1992.0,70.0,"Galbraith, J.","Galbraith, J.",0.0,2,http://www.wikidata.org/entity/Q22104316,John Galbraith,Galbraith,J.,"Galbraith, J.",,,,,,,,,,
411,"Galbraith, J.",1277,1922.0,1992.0,70.0,"Galbraith, J.","Galbraith, J.",0.0,2,http://www.wikidata.org/entity/Q16014376,Jean Galbraith,Galbraith,J.,"Galbraith, J.",,282365075,,,,,1906.0,1999.0,,
412,"Baker, M.L.",1253,2002.0,2019.0,17.0,"Baker, M.L.","Baker, M.L.",0.0,2,http://www.wikidata.org/entity/Q21502500,Margaret L. Baker,Baker,M.L.,"Baker, M.L.",,,,,37699-1,M.L.Baker,,,,
413,"Baker, M.L.",1253,2002.0,2019.0,17.0,"Baker, M.L.","Baker, M.L.",0.0,2,http://www.wikidata.org/entity/Q47113540,Matthew L. Baker,Baker,M.L.,"Baker, M.L.",,,,,20032306-1,M.Baker,,,,
414,"Taylor, R.",1197,1965.0,2017.0,52.0,"Taylor, R.","Taylor, R.",0.0,2,http://www.wikidata.org/entity/Q3431264,Richard Taylor,Taylor,R.,"Taylor, R.",,14779546,0000 0000 8093 4655,,38308-1,R.Taylor,1781.0,1858.0,,
415,"Taylor, R.",1197,1965.0,2017.0,52.0,"Taylor, R.","Taylor, R.",0.0,2,http://www.wikidata.org/entity/Q28786203,Robert Taylor,Taylor,R.,"Taylor, R.",,,,,,,,,,
416,"Klazenga, N.",1151,1999.0,2018.0,19.0,"Klazenga, N.","Klazenga, N.",0.0,2,http://www.wikidata.org/entity/Q21517582,Niels Klazenga,Klazenga,N.,"Klazenga, N.",0000-0003-2224-6821,228151588,0000 0003 6337 2939,90456,20015939-1,Klazenga,1969.0,,,
417,"Klazenga, N.",1151,1999.0,2018.0,19.0,"Klazenga, N.","Klazenga, N.",0.0,2,http://www.wikidata.org/entity/Q21387891,N. Klazenga,Klazenga,N.,"Klazenga, N.",,,,,,,,,,
418,"Brown, A.",1112,1918.0,2017.0,99.0,"Brown, A.","Brown, A.",0.0,2,http://www.wikidata.org/entity/Q1149854,Addison Brown,Brown,A.,"Brown, A.",,61663848,0000 0001 1065 6378,707.0,1187-1,A.Br.,1830.0,1913.0,,
419,"Brown, A.",1112,1918.0,2017.0,99.0,"Brown, A.","Brown, A.",0.0,2,http://www.wikidata.org/entity/Q47114702,Alex Brown,Brown,A.,"Brown, A.",,,,68615,32558-1,Alex Br.,,,,
420,"Cooper, W.",1056,1963.0,2018.0,55.0,"Cooper, W.","Cooper, W.",0.0,2,http://www.wikidata.org/entity/Q18534967,William Cooper,Cooper,W.,"Cooper, W.",,1513922,0000 0000 6130 2142,,,,1816.0,1886.0,,
421,"Cooper, W.",1056,1963.0,2018.0,55.0,"Cooper, W.","Cooper, W.",0.0,2,http://www.wikidata.org/entity/Q3078870,William Cooper,Cooper,W.,"Cooper, W.",,56498182,0000 0000 5961 5609,43051.0,20016942-1,W.Cooper,1798.0,1864.0,,
422,"Watson, J.E.",1056,1960.0,2005.0,45.0,"Watson, J.E.","Watson, J.E.",0.0,2,http://www.wikidata.org/entity/Q29479282,Jeanette E. Watson,Watson,J.E.,"Watson, J.E.",,43995142,0000 0003 7429 178X,,,,,,,
423,"Watson, J.E.",1056,1960.0,2005.0,45.0,"Watson, J.E.","Watson, J.E.",0.0,2,http://www.wikidata.org/entity/Q43389624,Joseph E. Watson,Watson,J.E.,"Watson, J.E.",,16013508,0000 0001 1746 4184,,,,,,,
424,"Milne, J.",1053,1986.0,2016.0,30.0,"Milne, J.","Milne, J.",0.0,2,http://www.wikidata.org/entity/Q2739759,John Milne,Milne,J.,"Milne, J.",,5712308,0000 0000 8195 0104,,,,1850.0,1913.0,,
425,"Milne, J.",1053,1986.0,2016.0,30.0,"Milne, J.","Milne, J.",0.0,2,http://www.wikidata.org/entity/Q21521526,Josephine Milne,Milne,J.,"Milne, J.",,,,,20025280-1,J.Milne,1957.0,,,
426,"Deane, H.",1024,1870.0,1990.0,120.0,"Deane, H.","Deane, H.",0.0,2,http://www.wikidata.org/entity/Q55026821,Henry Deane,Deane,H.,"Deane, H.",,,,,,,1807.0,1874.0,,
427,"Deane, H.",1024,1870.0,1990.0,120.0,"Deane, H.","Deane, H.",0.0,2,http://www.wikidata.org/entity/Q5720270,Henry Deane,Deane,H.,"Deane, H.",,94328550,0000 0000 6485 9755,24872.0,2052-1,H.Deane,1847.0,1924.0,,
428,"Hunter, W.",941,1896.0,1964.0,68.0,"Hunter, W.","Hunter, W.",0.0,2,http://www.wikidata.org/entity/Q944360,William Hunter,Hunter,W.,"Hunter, W.",,41937557,0000 0001 2129 8203,,,,1718.0,1783.0,,
429,"Hunter, W.",941,1896.0,1964.0,68.0,"Hunter, W.","Hunter, W.",0.0,2,http://www.wikidata.org/entity/Q3568719,William Hunter,Hunter,W.,"Hunter, W.",,21050292,0000 0000 8100 2358,41110.0,4237-1,W.Hunter,1755.0,1812.0,,
430,"Robinson, A.",924,1931.0,2009.0,78.0,"Robinson, A.","Robinson, A.",0.0,2,http://www.wikidata.org/entity/Q261718,Alastair Robinson,Robinson,A.,"Robinson, A.",,101445673,0000 0000 7202 2322,,20010621-2,A.S.Rob.,1980.0,,,
431,"Robinson, A.",924,1931.0,2009.0,78.0,"Robinson, A.","Robinson, A.",0.0,2,http://www.wikidata.org/entity/Q5686033,Anthony Robinson,Robinson,A.,"Robinson, A.",,,,,31431-1,A.Rob.,1700.0,1768.0,,
432,"Wardell-Johnson, G.",894,1897.0,2008.0,111.0,"Wardell-Johnson, G.","Wardell-Johnson, G.",0.0,2,http://www.wikidata.org/entity/Q26713803,G. Wardell-Johnson,Wardell-Johnson,G.,"Wardell-Johnson, G.",,,,,37382-1,Ward.-Johnson,,,,
433,"Wardell-Johnson, G.",894,1897.0,2008.0,111.0,"Wardell-Johnson, G.","Wardell-Johnson, G.",0.0,2,http://www.wikidata.org/entity/Q21338848,Grant Wardell-Johnson,Wardell-Johnson,G.,"Wardell-Johnson, G.",,,,,,,,,,
434,"Chapman, C.",884,1954.0,1985.0,31.0,"Chapman, C.","Chapman, C.",0.0,2,http://www.wikidata.org/entity/Q29432430,Caitlin Chapman,Chapman,C.,"Chapman, C.",,,,,,,,,,
435,"Chapman, C.",884,1954.0,1985.0,31.0,"Chapman, C.","Chapman, C.",0.0,2,http://www.wikidata.org/entity/Q47115338,C. Chapman,Chapman,C.,"Chapman, C.",,,,,33976-1,C.Chapm.,,,,
436,"Smith, J.M.B.",857,1970.0,2015.0,45.0,"Smith, J.M.B.","Smith, J.M.B.",0.0,2,http://www.wikidata.org/entity/Q36599333,J.M.B. Smith,Smith,J.M.B.,"Smith, J.M.B.",,,,,26933-1,J.M.B.Sm.,,,,
437,"Smith, J.M.B.",857,1970.0,2015.0,45.0,"Smith, J.M.B.","Smith, J.M.B.",0.0,2,http://www.wikidata.org/entity/Q21516089,John M.B. Smith,Smith,J.M.B.,"Smith, J.M.B.",,272635281,0000 0003 8392 6361,,,,1937.0,2007.0,,
438,"Jones, D.",834,1878.0,2017.0,139.0,"Jones, D.","Jones, D.",0.0,2,http://www.wikidata.org/entity/Q47119672,D. Jones,Jones,D.,"Jones, D.",,,,,21043-1,D.Jones,,,,
439,"Jones, D.",834,1878.0,2017.0,139.0,"Jones, D.","Jones, D.",0.0,2,http://www.wikidata.org/entity/Q21503721,Dorothy Jones,Jones,D.,"Jones, D.",,,,,,,,,,
440,"Harris, M.",825,1958.0,2013.0,55.0,"Harris, M.","Harris, M.",0.0,2,http://www.wikidata.org/entity/Q720166,Moses Harris,Harris,M.,"Harris, M.",,39718627,0000 0000 8374 6932,,,,1731.0,1785.0,,
441,"Harris, M.",825,1958.0,2013.0,55.0,"Harris, M.","Harris, M.",0.0,2,http://www.wikidata.org/entity/Q61010958,Mark Harris,Harris,M.,"Harris, M.",,,,,,,,,,
442,"Reid, J.",755,1912.0,2014.0,102.0,"Reid, J.","Reid, J.",0.0,2,http://www.wikidata.org/entity/Q22109480,James Reid,Reid,J.,"Reid, J.",,,,,,,,,,
443,"Reid, J.",755,1912.0,2014.0,102.0,"Reid, J.","Reid, J.",0.0,2,http://www.wikidata.org/entity/Q47125085,James Reid,Reid,J.,"Reid, J.",,,,,25480-1,J.Reid,,,,
444,"Reeve, H.",733,1942.0,1992.0,50.0,"Reeve, H.","Reeve, H.",0.0,2,http://www.wikidata.org/entity/Q18671457,Henry Reeve,Reeve,H.,"Reeve, H.",,39731901,0000 0001 0192 1758,,,,1780.0,1814.0,,
445,"Reeve, H.",733,1942.0,1992.0,50.0,"Reeve, H.","Reeve, H.",0.0,2,http://www.wikidata.org/entity/Q47125070,Helen Reeve,Reeve,H.,"Reeve, H.",,,,82620,8233-1,Reeve,,,,
446,"Baker, J.",4164,1895.0,1997.0,102.0,"Baker, J.","Baker, J.",0.0,3,http://www.wikidata.org/entity/Q6220377,John Baker,Baker,J.,"Baker, J.",,64076107,0000 0000 8388 6943,,,,1900.0,1984.0,,
447,"Baker, J.",4164,1895.0,1997.0,102.0,"Baker, J.","Baker, J.",0.0,3,http://www.wikidata.org/entity/Q52352637,Joe Baker,Baker,J.,"Baker, J.",,2140196,0000 0001 0948 5524,,,,1932.0,2018.0,,
448,"Baker, J.",4164,1895.0,1997.0,102.0,"Baker, J.","Baker, J.",0.0,3,http://www.wikidata.org/entity/Q27974891,Jon Baker,Baker,J.,"Baker, J.",,,,,,,,,,
449,"Perry, G.",1847,1969.0,1986.0,17.0,"Perry, G.","Perry, G.",0.0,3,http://www.wikidata.org/entity/Q3101836,George Perry,Perry,G.,"Perry, G.",,288278016,,,,,1771.0,,,
450,"Perry, G.",1847,1969.0,1986.0,17.0,"Perry, G.","Perry, G.",0.0,3,http://www.wikidata.org/entity/Q21522849,Gillian Perry,Perry,G.,"Perry, G.",,,,9641,14872-1,G.Perry,1943.0,2011.0,,
451,"Perry, G.",1847,1969.0,1986.0,17.0,"Perry, G.","Perry, G.",0.0,3,http://www.wikidata.org/entity/Q65089565,Grace Perry,Perry,G.,"Perry, G.",,279327676,,,,,1927.0,1987.0,,
452,"Taylor, J.M.",1033,1972.0,1991.0,19.0,"Taylor, J.M.","Taylor, J.M.",0.0,3,http://www.wikidata.org/entity/Q21928671,Joan M. Taylor,Taylor,J.M.,"Taylor, J.M.",,,,,27572-1,J.M.Taylor,1929.0,,,
453,"Taylor, J.M.",1033,1972.0,1991.0,19.0,"Taylor, J.M.","Taylor, J.M.",0.0,3,http://www.wikidata.org/entity/Q20752361,J. Mary Taylor,Taylor,J.M.,"Taylor, J.M.",,94954991,,,,,1931.0,2019.0,,
454,"Taylor, J.M.",1033,1972.0,1991.0,19.0,"Taylor, J.M.","Taylor, J.M.",0.0,3,http://www.wikidata.org/entity/Q29157584,Justin M. Taylor,Taylor,J.M.,"Taylor, J.M.",,,,,,,,,,
455,"Taylor, J.",2667,1916.0,2009.0,93.0,"Taylor, J.","Taylor, J.",0.0,4,http://www.wikidata.org/entity/Q540244,John Taylor,Taylor,J.,"Taylor, J.",,16173474,0000 0000 2627 0931,,,,1808.0,1887.0,,
456,"Taylor, J.",2667,1916.0,2009.0,93.0,"Taylor, J.","Taylor, J.",0.0,4,http://www.wikidata.org/entity/Q18576426,Jefferys Taylor,Taylor,J.,"Taylor, J.",,58167147,0000 0001 0976 5585,,,,1792.0,1853.0,,
457,"Taylor, J.",2667,1916.0,2009.0,93.0,"Taylor, J.","Taylor, J.",0.0,4,http://www.wikidata.org/entity/Q21610307,Jane Taylor,Taylor,J.,"Taylor, J.",,,,,27573-1,J.Taylor,1924.0,,,
458,"Taylor, J.",2667,1916.0,2009.0,93.0,"Taylor, J.","Taylor, J.",0.0,4,http://www.wikidata.org/entity/Q21610317,Joseph Taylor,Taylor,J.,"Taylor, J.",,60486695,0000 0000 6353 8001,,10466-1,Jos.Taylor,,1844.0,,
459,"Hunter, J.",1396,1921.0,2006.0,85.0,"Hunter, J.","Hunter, J.",0.0,4,http://www.wikidata.org/entity/Q505981,John Hunter,Hunter,J.,"Hunter, J.",,100368494,0000 0000 8346 1785,,,,1728.0,1793.0,,
460,"Hunter, J.",1396,1921.0,2006.0,85.0,"Hunter, J.","Hunter, J.",0.0,4,http://www.wikidata.org/entity/Q6284135,Joseph Hunter,Hunter,J.,"Hunter, J.",,30461695,0000 0000 8342 6429,,,,1783.0,1861.0,,
461,"Hunter, J.",1396,1921.0,2006.0,85.0,"Hunter, J.","Hunter, J.",0.0,4,http://www.wikidata.org/entity/Q47119245,Joan Hunter,Hunter,J.,"Hunter, J.",,,,,20629-1,J.Hunter,,,,
462,"Hunter, J.",1396,1921.0,2006.0,85.0,"Hunter, J.","Hunter, J.",0.0,4,http://www.wikidata.org/entity/Q1353724,John Hunter,Hunter,J.,"Hunter, J.",,107938810,0000 0000 8405 5666,,,,1737.0,1821.0,,
463,"Miller, J.",850,1880.0,2016.0,136.0,"Miller, J.","Miller, J.",0.0,4,http://www.wikidata.org/entity/Q1690875,Joaquin Miller,Miller,J.,"Miller, J.",,120784010,0000 0000 8337 2459,,,,1837.0,1913.0,,
464,"Miller, J.",850,1880.0,2016.0,136.0,"Miller, J.","Miller, J.",0.0,4,http://www.wikidata.org/entity/Q21521507,John Miller,Miller,J.,"Miller, J.",,,,19470,6481-1,J.Mill.,1849.0,1915.0,,
465,"Miller, J.",850,1880.0,2016.0,136.0,"Miller, J.","Miller, J.",0.0,4,http://www.wikidata.org/entity/Q3807964,Jeremy Miller,Miller,J.,"Miller, J.",0000-0001-8918-9775,252845712,,,,,1973.0,,,
466,"Miller, J.",850,1880.0,2016.0,136.0,"Miller, J.","Miller, J.",0.0,4,http://www.wikidata.org/entity/Q253133,Jacques Miller,Miller,J.,"Miller, J.",,59876583,0000 0000 8386 770X,,,,1931.0,,,
467,"Smith, T.",845,1900.0,2017.0,117.0,"Smith, T.","Smith, T.",0.0,4,http://www.wikidata.org/entity/Q427418,Theobald Smith,Smith,T.,"Smith, T.",,34851456,0000 0001 0887 2469,,,,1859.0,1934.0,,
468,"Smith, T.",845,1900.0,2017.0,117.0,"Smith, T.","Smith, T.",0.0,4,http://www.wikidata.org/entity/Q21609138,Thomas Smith,Smith,T.,"Smith, T.",,,,72258,14162-1,T.Sm.,1857.0,1955.0,,
469,"Smith, T.",845,1900.0,2017.0,117.0,"Smith, T.","Smith, T.",0.0,4,http://www.wikidata.org/entity/Q36691726,Thierry Smith,Smith,T.,"Smith, T.",,,,,20017713-1,Thierry Sm.,,,,
470,"Smith, T.",845,1900.0,2017.0,117.0,"Smith, T.","Smith, T.",0.0,4,http://www.wikidata.org/entity/Q47126493,T. Smith,Smith,T.,"Smith, T.",,,,,40478-1,T.Sm.bis,,,,
471,"Koch, M.",4493,1819.0,1999.0,180.0,"Koch, M.","Koch, M.",0.0,5,http://www.wikidata.org/entity/Q1417855,Manfred Koch,Koch,M.,"Koch, M.",,84342062,,,,,1901.0,1972.0,,
472,"Koch, M.",4493,1819.0,1999.0,180.0,"Koch, M.","Koch, M.",0.0,5,http://www.wikidata.org/entity/Q13607931,Max Koch,Koch,M.,"Koch, M.",,213149106269868492334,,14659,20000001-2,Max Koch,1854.0,1925.0,,
473,"Koch, M.",4493,1819.0,1999.0,180.0,"Koch, M.","Koch, M.",0.0,5,http://www.wikidata.org/entity/Q21389766,Milan Koch,Koch,M.,"Koch, M.",,,,,,,,,,
474,"Koch, M.",4493,1819.0,1999.0,180.0,"Koch, M.","Koch, M.",0.0,5,http://www.wikidata.org/entity/Q50395475,Markus Koch,Koch,M.,"Koch, M.",,,,,,,,,,
475,"Koch, M.",4493,1819.0,1999.0,180.0,"Koch, M.","Koch, M.",0.0,5,http://www.wikidata.org/entity/Q21517654,Marcus Koch,Koch,M.,"Koch, M.",0000-0002-1693-6829,7587155044748772520009,,,20031598-1,M.A.Koch,1967.0,,,
476,"Thompson, J.",4132,1898.0,2013.0,115.0,"Thompson, J.","Thompson, J.",0.0,5,http://www.wikidata.org/entity/Q928119,Jacob Thompson,Thompson,J.,"Thompson, J.",,65529643,0000 0000 7395 8069,,,,1810.0,1885.0,,
477,"Thompson, J.",4132,1898.0,2013.0,115.0,"Thompson, J.","Thompson, J.",0.0,5,http://www.wikidata.org/entity/Q5946819,Joy Thompson,Thompson,J.,"Thompson, J.",,91499261,,,10607-1,Joy Thomps.,1923.0,2018.0,,
478,"Thompson, J.",4132,1898.0,2013.0,115.0,"Thompson, J.","Thompson, J.",0.0,5,http://www.wikidata.org/entity/Q21516417,John Thompson,Thompson,J.,"Thompson, J.",,,,,14184-1,J.Thomps.,,,,
479,"Thompson, J.",4132,1898.0,2013.0,115.0,"Thompson, J.","Thompson, J.",0.0,5,http://www.wikidata.org/entity/Q55317563,Joseph Thompson,Thompson,J.,"Thompson, J.",,,,,,,,,,
480,"Thompson, J.",4132,1898.0,2013.0,115.0,"Thompson, J.","Thompson, J.",0.0,5,http://www.wikidata.org/entity/Q21539669,James Thompson,Thompson,J.,"Thompson, J.",,,,,,,1863.0,1945.0,,
481,"Brown, R.",3695,1801.0,2008.0,207.0,"Brown, R.","Brown, R.",0.0,5,http://www.wikidata.org/entity/Q155764,Robert Brown,Brown,R.,"Brown, R.",,34572082,0000 0000 8113 5572,38122.0,1192-1,R.Br.,1773.0,1858.0,,
482,"Brown, R.",3695,1801.0,2008.0,207.0,"Brown, R.","Brown, R.",0.0,5,http://www.wikidata.org/entity/Q4269338,Robert Brown,Brown,R.,"Brown, R.",,27283813,0000 0001 0882 3739,81333.0,1193-1,R.Br.ter,1842.0,1895.0,,
483,"Brown, R.",3695,1801.0,2008.0,207.0,"Brown, R.","Brown, R.",0.0,5,http://www.wikidata.org/entity/Q7342406,Robert Brown,Brown,R.,"Brown, R.",,8838901,0000 0000 8195 915X,,,,1757.0,1831.0,,
484,"Brown, R.",3695,1801.0,2008.0,207.0,"Brown, R.","Brown, R.",0.0,5,http://www.wikidata.org/entity/Q7342412,Robert Brown,Brown,R.,"Brown, R.",,,,,1194-1,R.Br.bis,1820.0,1906.0,,
485,"Brown, R.",3695,1801.0,2008.0,207.0,"Brown, R.","Brown, R.",0.0,5,http://www.wikidata.org/entity/Q21337638,Roselyn Brown,Brown,R.,"Brown, R.",,,,,,,,,,
486,"Singh, G.",681,1973.0,1987.0,14.0,"Singh, G.","Singh, G.",0.0,6,http://www.wikidata.org/entity/Q19002166,Gurcharan Singh,Singh,G.,"Singh, G.",,68060258,,,9695-1,G.Singh,1945.0,,,
487,"Singh, G.",681,1973.0,1987.0,14.0,"Singh, G.","Singh, G.",0.0,6,http://www.wikidata.org/entity/Q47126288,Genda Singh,Singh,G.,"Singh, G.",,,,,20017916-1,Genda Singh,,,,
488,"Singh, G.",681,1973.0,1987.0,14.0,"Singh, G.","Singh, G.",0.0,6,http://www.wikidata.org/entity/Q88826570,Gargi Singh,Singh,G.,"Singh, G.",,,,,20035515-1,Gargi Singh,,,,
