,label,i18nCode,count,fq,start_date,end_date,activity_span,index,name,matched_name,distance,item_count,items,item_labels
684,"Stove, K.","collector.Stove, K.",1227,"collector:""Stove, K.""",1960.0,1993.0,33.0,208,"Stove, K.","Love, K.",0.9,1,http://www.wikidata.org/entity/Q59968036,Kieran Love
694,"Leigh, J.H.","collector.Leigh, J.H.",1179,"collector:""Leigh, J.H.""",1956.0,1971.0,15.0,686,"Leigh, J.H.","Leigh, T.F.",0.9,1,http://www.wikidata.org/entity/Q55064677,Thomas Frances Leigh
847,"Kajewski, S.F.","collector.Kajewski, S.F.",897,"collector:""Kajewski, S.F.""",1922.0,1992.0,70.0,944,"Kajewski, S.F.","Majewski, T.",0.9,1,http://www.wikidata.org/entity/Q9359509,Tomasz Majewski
896,"Kenny, S.D. | Carruthers, S.M.","collector.Kenny, S.D. | Carruthers, S.M.",815,"collector:""Kenny, S.D. | Carruthers, S.M.""",1998.0,2001.0,3.0,83,"Kenny, S.D. | Carruthers, S.M.","Carruthers, L.",0.9,1,http://www.wikidata.org/entity/Q36611619,L. Carruthers
948,"Pennay, C.","collector.Pennay, C.",754,"collector:""Pennay, C.""",1994.0,2016.0,22.0,434,"Pennay, C.","Penna, M.",0.9,1,http://www.wikidata.org/entity/Q21338453,Mario Penna
949,"Start, A.N.","collector.Start, A.N.",754,"collector:""Start, A.N.""",1980.0,2014.0,34.0,945,"Start, A.N.","Stewart, A.N.",0.9,1,http://www.wikidata.org/entity/Q13220237,Alban N. Stewart
189,"Lang, P.J. | Canty, P.D.","collector.Lang, P.J. | Canty, P.D.",3536,"collector:""Lang, P.J. | Canty, P.D.""",1994.0,2005.0,11.0,28,"Lang, P.J. | Canty, P.D.","Lang, P.J.",0.91,1,http://www.wikidata.org/entity/Q21516211,Peter J. Lang
256,"Bäuerlen, W.","collector.Bäuerlen, W.",3987,"collector:""Bäuerlen, W.""",1880.0,1992.0,112.0,11,"Bäuerlen, W.","Baeuerlen, W.",0.91,1,http://www.wikidata.org/entity/Q62088127,William Baeuerlen
301,"Must, J.","collector.Must, J.",3635,"collector:""Must, J.""",1957.0,2005.0,48.0,23,"Must, J.","Muster, C.",0.91,1,http://www.wikidata.org/entity/Q57439022,Christoph Muster
319,"Cossalter, C.","collector.Cossalter, C.",743,"collector:""Cossalter, C.""",1972.0,1987.0,15.0,830,"Cossalter, C.","Walter, C.",0.91,1,http://www.wikidata.org/entity/Q17053407,Carl Walter
393,"Milthorpe, P.L.","collector.Milthorpe, P.L.",2726,"collector:""Milthorpe, P.L.""",1967.0,2004.0,37.0,455,"Milthorpe, P.L.","Fulthorpe, R.",0.91,1,http://www.wikidata.org/entity/Q46124931,Roberta Fulthorpe
554,"Silcock, J.L.","collector.Silcock, J.L.",1627,"collector:""Silcock, J.L.""",2004.0,2016.0,12.0,718,"Silcock, J.L.","Hancock, J.L.",0.91,1,http://www.wikidata.org/entity/Q36179829,Joseph L. Hancock
899,"Salas, M.F. de","collector.Salas, M.F. de",740,"collector:""Salas, M.F. de""",2011.0,2016.0,5.0,267,"Salas, M.F. de","Salas, M.F.d.",0.91,1,http://www.wikidata.org/entity/Q59603761,Miguel F. de Salas
907,"Beckler, H.","collector.Beckler, H.",805,"collector:""Beckler, H.""",1856.0,1933.0,77.0,500,"Beckler, H.","Zickler, H.",0.91,1,http://www.wikidata.org/entity/Q36581135,H. Zickler
17,Anon.,collector.Anon.,29949,"collector:""Anon.""",1779.0,2014.0,235.0,124,Anon.,"Anonby, J.E.",0.92,1,http://www.wikidata.org/entity/Q61998426,Johannes E. Anonby
107,"Newbey, K.R.","collector.Newbey, K.R.",10860,"collector:""Newbey, K.R.""",1931.0,1995.0,64.0,804,"Newbey, K.R.","Newbery, J.",0.92,1,http://www.wikidata.org/entity/Q266330,John Newbery
162,"Fell, D.G.","collector.Fell, D.G.",6653,"collector:""Fell, D.G.""",1983.0,2018.0,35.0,427,"Fell, D.G.","Mitchell, D.G.",0.92,1,http://www.wikidata.org/entity/Q5294439,Donald Grant Mitchell
190,"Lang, P.J. | Graham, K.L.","collector.Lang, P.J. | Graham, K.L.",817,"collector:""Lang, P.J. | Graham, K.L.""",1994.0,2008.0,14.0,539,"Lang, P.J. | Graham, K.L.","Lang, P.J.",0.92,1,http://www.wikidata.org/entity/Q21516211,Peter J. Lang
335,"O'Sullivan, W.","collector.O'Sullivan, W.",3105,"collector:""O'Sullivan, W.""",1988.0,2012.0,24.0,542,"O'Sullivan, W.","Sullivan, J.",0.92,1,http://www.wikidata.org/entity/Q23675063,Jaqueline Sullivan
526,"Barritt, M.","collector.Barritt, M.",1779,"collector:""Barritt, M.""",1981.0,2004.0,23.0,626,"Barritt, M.","Merritt, M.L.",0.92,1,http://www.wikidata.org/entity/Q88839940,Melvin Leroy Merritt
905,"Giblin, A.V.","collector.Giblin, A.V.",806,"collector:""Giblin, A.V.""",1888.0,1939.0,51.0,861,"Giblin, A.V.","Giblin-Davis, R.M.",0.92,1,http://www.wikidata.org/entity/Q64028883,Robin M. Giblin-Davis
918,"Rudd, R.J.","collector.Rudd, R.J.",791,"collector:""Rudd, R.J.""",1989.0,1997.0,8.0,553,"Rudd, R.J.","Rudd, V.E.",0.92,1,http://www.wikidata.org/entity/Q6160123,Velva Elaine Rudd
961,"Carr, S.G.M.","collector.Carr, S.G.M.",741,"collector:""Carr, S.G.M.""",1879.0,1996.0,117.0,946,"Carr, S.G.M.","Carr, J.",0.92,1,http://www.wikidata.org/entity/Q21337763,Janice Carr
537,"Ballingall, M.E.","collector.Ballingall, M.E.",1676,"collector:""Ballingall, M.E.""",1935.0,1997.0,62.0,677,"Ballingall, M.E.","Wall, M.E.",0.93,1,http://www.wikidata.org/entity/Q47128329,Mary E. Wall
700,"Althofer, G.W.","collector.Althofer, G.W.",1160,"collector:""Althofer, G.W.""",1935.0,1987.0,52.0,96,"Althofer, G.W.","Althoff, F.",0.93,1,http://www.wikidata.org/entity/Q108423,Friedrich Althoff
708,"Fagg, M.","collector.Fagg, M.",1143,"collector:""Fagg, M.""",1962.0,2006.0,44.0,298,"Fagg, M.","Fagge, C.",0.93,1,http://www.wikidata.org/entity/Q5077580,Charles Fagge
910,"Kempe, F.A.H.","collector.Kempe, F.A.H.",800,"collector:""Kempe, F.A.H.""",1879.0,1924.0,45.0,474,"Kempe, F.A.H.","Kemper, H.",0.93,1,http://www.wikidata.org/entity/Q58315161,Heinrich Kemper
982,"Webb, A. | Muir, B.","collector.Webb, A. | Muir, B.",709,"collector:""Webb, A. | Muir, B.""",2001.0,2001.0,0.0,156,"Webb, A. | Muir, B.","Webb, A.D.",0.93,1,http://www.wikidata.org/entity/Q21612305,Andrew D. Webb
56,"Whinray, J.S.","collector.Whinray, J.S.",17414,"collector:""Whinray, J.S.""",1883.0,2017.0,134.0,206,"Whinray, J.S.","Pray, J.S.",0.94,1,http://www.wikidata.org/entity/Q23620375,James Sturgis Pray
249,"Jago, R.L.","collector.Jago, R.L.",4371,"collector:""Jago, R.L.""",1968.0,2018.0,50.0,907,"Jago, R.L.","Jago, N.D.",0.94,1,http://www.wikidata.org/entity/Q21394445,Nicholas David Jago
330,"Martensz, P.","collector.Martensz, P.",3142,"collector:""Martensz, P.""",1964.0,1997.0,33.0,619,"Martensz, P.","Martens, J.",0.94,1,http://www.wikidata.org/entity/Q1691130,Jochen Martens
374,"Gates, G.M.|Ratkowsky, D.A.","collector.Gates, G.M.|Ratkowsky, D.A.",1360,"collector:""Gates, G.M.|Ratkowsky, D.A.""",1998.0,2018.0,20.0,648,"Gates, G.M.|Ratkowsky, D.A.","Ratkowsky, D.(.",0.94,1,http://www.wikidata.org/entity/Q88847216,David (A.) Ratkowsky
844,"Sands, V.E.","collector.Sands, V.E.",899,"collector:""Sands, V.E.""",1961.0,1984.0,23.0,97,"Sands, V.E.","Sands, M.C.",0.94,1,http://www.wikidata.org/entity/Q55829853,Michael C. Sands
912,"Dornan, C.P.","collector.Dornan, C.P.",797,"collector:""Dornan, C.P.""",2007.0,2007.0,0.0,602,"Dornan, C.P.","Cépè, .",0.94,1,http://www.wikidata.org/entity/Q47115245,Cépè
913,"Heinsohn, G.","collector.Heinsohn, G.",797,"collector:""Heinsohn, G.""",1966.0,1990.0,24.0,991,"Heinsohn, G.","Girgensohn, G.",0.94,1,http://www.wikidata.org/entity/Q12363153,Gustav Girgensohn
292,"Edinger, D.J. | Marsh, G.","collector.Edinger, D.J. | Marsh, G.",1204,"collector:""Edinger, D.J. | Marsh, G.""",1997.0,2004.0,7.0,475,"Edinger, D.J. | Marsh, G.","Edinger, L.",0.95,1,http://www.wikidata.org/entity/Q66524,Ludwig Edinger
588,"Sweedman, L.","collector.Sweedman, L.",933,"collector:""Sweedman, L.""",1972.0,2014.0,42.0,563,"Sweedman, L.","Reedman, D.",0.95,1,http://www.wikidata.org/entity/Q36539897,D.J. Reedman
646,"Sharrad, M.C.R.","collector.Sharrad, M.C.R.",1295,"collector:""Sharrad, M.C.R.""",1956.0,1977.0,21.0,615,"Sharrad, M.C.R.","Sharrad, R.D.",0.95,1,http://www.wikidata.org/entity/Q21395109,Robert D. Sharrad
959,"Macey, K.","collector.Macey, K.",744,"collector:""Macey, K.""",1999.0,2006.0,7.0,48,"Macey, K.","Lacey, J.",0.95,1,http://www.wikidata.org/entity/Q21518264,John Lacey
981,"Elick, R.","collector.Elick, R.",712,"collector:""Elick, R.""",1986.0,2006.0,20.0,71,"Elick, R.","Gorelick, R.",0.95,1,http://www.wikidata.org/entity/Q36662901,Root Gorelick
276,"St John, P.R.H.","collector.St John, P.R.H.",3964,"collector:""St John, P.R.H.""",1881.0,2006.0,125.0,892,"St John, P.R.H.","John, J.",0.95,2,http://www.wikidata.org/entity/Q12767797|http://www.wikidata.org/entity/Q47119630,Jan John|Jacob John
356,"Bratt, G.C.","collector.Bratt, G.C.",2976,"collector:""Bratt, G.C.""",1960.0,1977.0,17.0,478,"Bratt, G.C.","Bratt, C.C.",0.95,2,http://www.wikidata.org/entity/Q88811987|http://www.wikidata.org/entity/Q21339194,Charis C. Bratt|Charis Cobane Bratt
488,"Wissmann, H.J.","collector.Wissmann, H.J.",1948,"collector:""Wissmann, H.J.""",1867.0,2007.0,140.0,170,"Wissmann, H.J.","Dissmann, E.",0.96,1,http://www.wikidata.org/entity/Q47116503,E. Dissmann
652,"Canty, P.D.","collector.Canty, P.D.",1272,"collector:""Canty, P.D.""",1978.0,2006.0,28.0,0,"Canty, P.D.","Cantino, P.D.",0.96,1,http://www.wikidata.org/entity/Q18983500,Philip D. Cantino
826,"Piesse, A.D.J.","collector.Piesse, A.D.J.",931,"collector:""Piesse, A.D.J.""",1980.0,1993.0,13.0,952,"Piesse, A.D.J.","Meeuse, A.D.J.",0.96,1,http://www.wikidata.org/entity/Q5658466,Adrianus Dirk Jacob Meeuse
858,"Trenowden, D.","collector.Trenowden, D.",881,"collector:""Trenowden, D.""",1997.0,1997.0,0.0,33,"Trenowden, D.","Snowden, J.D.",0.96,1,http://www.wikidata.org/entity/Q5936994,Joseph Davenport Snowden
220,"Chesterfield, E.A.","collector.Chesterfield, E.A.",5028,"collector:""Chesterfield, E.A.""",1970.0,2002.0,32.0,215,"Chesterfield, E.A.","Waterfield, M.H.",0.97,1,http://www.wikidata.org/entity/Q21289447,Margaret Helen Waterfield
351,"Conrick, P.E.","collector.Conrick, P.E.",3020,"collector:""Conrick, P.E.""",1969.0,2000.0,31.0,359,"Conrick, P.E.","Conring, H.",0.97,1,http://www.wikidata.org/entity/Q77508,Hermann Conring
451,"Mulham, W.E.","collector.Mulham, W.E.",2184,"collector:""Mulham, W.E.""",1920.0,1993.0,73.0,857,"Mulham, W.E.","Culham, A.",0.97,1,http://www.wikidata.org/entity/Q3105227,Alastair Culham
564,"Canty, P.","collector.Canty, P.",1568,"collector:""Canty, P.""",1978.0,1994.0,16.0,578,"Canty, P.","Genty, P.A.",0.97,1,http://www.wikidata.org/entity/Q21513895,Paul André Genty
572,"Saffrey, R.A.","collector.Saffrey, R.A.",1531,"collector:""Saffrey, R.A.""",1962.0,1980.0,18.0,114,"Saffrey, R.A.","Caffrey, D.J.",0.97,1,http://www.wikidata.org/entity/Q55022599,Donald John Caffrey
855,"Benwell, A.S.","collector.Benwell, A.S.",888,"collector:""Benwell, A.S.""",1973.0,2017.0,44.0,81,"Benwell, A.S.","Greenwell, W.",0.97,1,http://www.wikidata.org/entity/Q8010179,William Greenwell
861,"Breakwell, E.","collector.Breakwell, E.",878,"collector:""Breakwell, E.""",1892.0,1930.0,38.0,317,"Breakwell, E.","Blackwell, E.",0.97,1,http://www.wikidata.org/entity/Q469844,Elizabeth Blackwell
942,"Staer, J.","collector.Staer, J.",760,"collector:""Staer, J.""",1837.0,1920.0,83.0,917,"Staer, J.","Staes, G.",0.97,1,http://www.wikidata.org/entity/Q21609444,Gustaaf Staes
946,"Bick, E.W.","collector.Bick, E.W.",756,"collector:""Bick, E.W.""",1910.0,1937.0,27.0,115,"Bick, E.W.","Bick, J.T.",0.97,1,http://www.wikidata.org/entity/Q60429150,James Theodorus Bick
134,"Croxford, E.J.","collector.Croxford, E.J.",8456,"collector:""Croxford, E.J.""",1874.0,2001.0,127.0,241,"Croxford, E.J.","Ford, E.J.",0.98,1,http://www.wikidata.org/entity/Q36545035,Eugene J. Ford
460,"Persieh, W.A.","collector.Persieh, W.A.",2129,"collector:""Persieh, W.A.""",1877.0,1887.0,10.0,998,"Persieh, W.A.","Persiel, I.",0.98,1,http://www.wikidata.org/entity/Q36583942,Ingetraud Persiel
911,"Hynson, K.","collector.Hynson, K.",798,"collector:""Hynson, K.""",1984.0,1984.0,0.0,332,"Hynson, K.","Hyžný, M.",0.98,1,http://www.wikidata.org/entity/Q25577807,Matúš Hyžný
916,"Debenham, C.","collector.Debenham, C.",794,"collector:""Debenham, C.""",1896.0,1972.0,76.0,300,"Debenham, C.","Denham, R.",0.98,1,http://www.wikidata.org/entity/Q33669316,R.A. Denham
993,"Ollerenshaw, N.","collector.Ollerenshaw, N.",692,"collector:""Ollerenshaw, N.""",1874.0,1990.0,116.0,727,"Ollerenshaw, N.","Shaw, N.",0.98,1,http://www.wikidata.org/entity/Q2392149,Napier Shaw
243,"Carr, G.W. | Beauglehole, A.C.","collector.Carr, G.W. | Beauglehole, A.C.",1663,"collector:""Carr, G.W. | Beauglehole, A.C.""",1964.0,1994.0,30.0,41,"Carr, G.W. | Beauglehole, A.C.","Carr, G.W.",0.99,1,http://www.wikidata.org/entity/Q3281577,Geoffrey William Carr
361,"Paijmans, K.","collector.Paijmans, K.",2973,"collector:""Paijmans, K.""",1967.0,1999.0,32.0,350,"Paijmans, K.","Hijmans, R.J.",0.99,1,http://www.wikidata.org/entity/Q36663428,Robert J. Hijmans
434,"Barnsley, B.","collector.Barnsley, B.",2399,"collector:""Barnsley, B.""",1964.0,1999.0,35.0,566,"Barnsley, B.","Kensley, B.F.",0.99,1,http://www.wikidata.org/entity/Q21341080,Brian Frederick Kensley
484,"Leitch, E.","collector.Leitch, E.",1959,"collector:""Leitch, E.""",2007.0,2018.0,11.0,126,"Leitch, E.","Veitch, J.",0.99,1,http://www.wikidata.org/entity/Q6261901,John Veitch
560,"Ollerenshaw, P.","collector.Ollerenshaw, P.",1600,"collector:""Ollerenshaw, P.""",1955.0,2018.0,63.0,934,"Ollerenshaw, P.","Henshaw, S.",0.99,1,http://www.wikidata.org/entity/Q3471145,Samuel Henshaw
727,"Woolcock, C.E.","collector.Woolcock, C.E.",1092,"collector:""Woolcock, C.E.""",1972.0,1988.0,16.0,68,"Woolcock, C.E.","Bock, C.E.",0.99,1,http://www.wikidata.org/entity/Q75044,Carl Ernst Bock
904,"Seabrook, J.","collector.Seabrook, J.",807,"collector:""Seabrook, J.""",1937.0,1997.0,60.0,456,"Seabrook, J.","Seabra, S.G.",0.99,1,http://www.wikidata.org/entity/Q56550780,Sofia G. Seabra
994,"Menkins, I.L.","collector.Menkins, I.L.",687,"collector:""Menkins, I.L.""",1998.0,2012.0,14.0,643,"Menkins, I.L.","Wiggins, I.L.",0.99,1,http://www.wikidata.org/entity/Q1817129,Ira Loren Wiggins
358,"Bratt, G.C.|Bratt, M.H.","collector.Bratt, G.C.|Bratt, M.H.",841,"collector:""Bratt, G.C.|Bratt, M.H.""",1963.0,1973.0,10.0,538,"Bratt, G.C.|Bratt, M.H.","Bratt, C.C.",0.99,2,http://www.wikidata.org/entity/Q88811987|http://www.wikidata.org/entity/Q21339194,Charis C. Bratt|Charis Cobane Bratt
83,"Badman, F.J.","collector.Badman, F.J.",12684,"collector:""Badman, F.J.""",1943.0,2009.0,66.0,904,"Badman, F.J.","Stadman, .",1.0,1,http://www.wikidata.org/entity/Q47126657,Stadman
254,"Demarz, H.","collector.Demarz, H.",4299,"collector:""Demarz, H.""",1947.0,1994.0,47.0,363,"Demarz, H.","Demares, M.",1.0,1,http://www.wikidata.org/entity/Q36623193,M. Demares
506,"Hammersley, B.G.","collector.Hammersley, B.G.",1867,"collector:""Hammersley, B.G.""",1979.0,2003.0,24.0,395,"Hammersley, B.G.","Hammer, M.",1.0,1,http://www.wikidata.org/entity/Q21337636,Marie Hammer
666,"Sikkes, A.J.A.","collector.Sikkes, A.J.A.",1253,"collector:""Sikkes, A.J.A.""",1970.0,1974.0,4.0,983,"Sikkes, A.J.A.","Sikkel, P.C.",1.0,1,http://www.wikidata.org/entity/Q29043524,Paul C. Sikkel
204,"Neldner, V.J.","collector.Neldner, V.J.",5482,"collector:""Neldner, V.J.""",1905.0,2018.0,113.0,169,"Neldner, V.J.","Feldner, O.",1.01,1,http://www.wikidata.org/entity/Q55311376,Otto Feldner
231,"Annels, A.R.","collector.Annels, A.R.",4706,"collector:""Annels, A.R.""",1897.0,1998.0,101.0,966,"Annels, A.R.","Année, T.",1.01,1,http://www.wikidata.org/entity/Q7799857,Théodore Année
331,"Martensz, P.N.","collector.Martensz, P.N.",1735,"collector:""Martensz, P.N.""",1953.0,1997.0,44.0,796,"Martensz, P.N.","Martens, J.",1.01,1,http://www.wikidata.org/entity/Q1691130,Jochen Martens
637,"Taplin, R.L.","collector.Taplin, R.L.",824,"collector:""Taplin, R.L.""",1987.0,2016.0,29.0,604,"Taplin, R.L.","Bolin, R.L.",1.01,1,http://www.wikidata.org/entity/Q7360762,Rolf Ling Bolin
743,"Mangion, C.","collector.Mangion, C.",1070,"collector:""Mangion, C.""",1994.0,2006.0,12.0,19,"Mangion, C.","Mangin, A.",1.01,1,http://www.wikidata.org/entity/Q20081059,Arthur Mangin
814,"Winterhalder, E.K.","collector.Winterhalder, E.K.",948,"collector:""Winterhalder, E.K.""",1950.0,1999.0,49.0,636,"Winterhalder, E.K.","Winter, H.",1.01,1,http://www.wikidata.org/entity/Q47128943,Hermann Winter
971,"Sparshott, K.M.","collector.Sparshott, K.M.",731,"collector:""Sparshott, K.M.""",1993.0,2002.0,9.0,766,"Sparshott, K.M.","Scott, K.M.",1.01,1,http://www.wikidata.org/entity/Q62026087,Kathleen Marie Scott
2,"Beauglehole, A.C. | Errey, E.G.","collector.Beauglehole, A.C. | Errey, E.G.",926,"collector:""Beauglehole, A.C. | Errey, E.G.""",1975.0,1982.0,7.0,887,"Beauglehole, A.C. | Errey, E.G.","Beaglehole, E.",1.02,1,http://www.wikidata.org/entity/Q5392770,Ernest Beaglehole
284,"Salasoo, H.","collector.Salasoo, H.",3865,"collector:""Salasoo, H.""",1917.0,1986.0,69.0,929,"Salasoo, H.","Salas, R.",1.02,1,http://www.wikidata.org/entity/Q22113478,Ruth Salas
395,"Vonow, H.P.","collector.Vonow, H.P.",2717,"collector:""Vonow, H.P.""",1933.0,2015.0,82.0,316,"Vonow, H.P.","Vono, V.",1.02,1,http://www.wikidata.org/entity/Q30302352,Volney Vono
803,"Tonkin, J.E.","collector.Tonkin, J.E.",965,"collector:""Tonkin, J.E.""",1994.0,2006.0,12.0,978,"Tonkin, J.E.","Tonka, T.",1.02,1,http://www.wikidata.org/entity/Q88854947,T. Tonka
113,"Woolcock, C.E. | Woolcock, D.T.","collector.Woolcock, C.E. | Woolcock, D.T.",686,"collector:""Woolcock, C.E. | Woolcock, D.T.""",1968.0,1989.0,21.0,708,"Woolcock, C.E. | Woolcock, D.T.","Alcock, C.R.",1.03,1,http://www.wikidata.org/entity/Q21505035,Charles Raymond Alcock
422,"Westaway, J.","collector.Westaway, J.",2513,"collector:""Westaway, J.""",1986.0,2018.0,32.0,605,"Westaway, J.","Hattaway, R.A.",1.03,1,http://www.wikidata.org/entity/Q21515576,Robert Aden Hattaway
545,"Gundry, A.","collector.Gundry, A.",1664,"collector:""Gundry, A.""",1997.0,1997.0,0.0,323,"Gundry, A.","Landry, J.",1.03,1,http://www.wikidata.org/entity/Q21077812,Jean-François Landry
365,"Duguid, A.","collector.Duguid, A.",2948,"collector:""Duguid, A.""",1992.0,2016.0,24.0,925,"Duguid, A.","Dugand, A.",1.04,1,http://www.wikidata.org/entity/Q4792754,Armando Dugand
627,"McAuliffe, J.","collector.McAuliffe, J.",1355,"collector:""McAuliffe, J.""",1910.0,2019.0,109.0,499,"McAuliffe, J.","Joliffe, K.",1.04,1,http://www.wikidata.org/entity/Q36605275,K.G. Joliffe
664,"Wittwer, E.","collector.Wittwer, E.",1254,"collector:""Wittwer, E.""",1962.0,1985.0,23.0,536,"Wittwer, E.","Witte, E.",1.04,1,http://www.wikidata.org/entity/Q1360664,Ernst Witte
762,"Whinray, J.","collector.Whinray, J.",1041,"collector:""Whinray, J.""",1965.0,2014.0,49.0,859,"Whinray, J.","Gray, J.",1.04,1,http://www.wikidata.org/entity/Q33674270,J.R. Gray
841,"Shoobridge, D.W.","collector.Shoobridge, D.W.",901,"collector:""Shoobridge, D.W.""",1953.0,1981.0,28.0,850,"Shoobridge, D.W.","Shoobs, N.",1.04,1,http://www.wikidata.org/entity/Q22107321,Nathaniel Shoobs
925,"Sandercoe, C.","collector.Sandercoe, C.",783,"collector:""Sandercoe, C.""",1978.0,1994.0,16.0,130,"Sandercoe, C.","Sander, M.",1.04,1,http://www.wikidata.org/entity/Q1904901,Martin Sander
28,"Coveny, R.","collector.Coveny, R.",3560,"collector:""Coveny, R.""",1899.0,2012.0,113.0,621,"Coveny, R.","Cover, S.P.",1.05,1,http://www.wikidata.org/entity/Q21339398,Stefan P. Cover
75,"Constable, E.F.","collector.Constable, E.F.",14027,"collector:""Constable, E.F.""",1848.0,2008.0,160.0,151,"Constable, E.F.","Stabler, G.",1.05,1,http://www.wikidata.org/entity/Q21609421,George Stabler
187,"Gittins, C.H.","collector.Gittins, C.H.",5952,"collector:""Gittins, C.H.""",1945.0,1987.0,42.0,93,"Gittins, C.H.","Robins, C.H.",1.05,1,http://www.wikidata.org/entity/Q21395005,Catherine H. Robins
498,"Wajon, J.E.","collector.Wajon, J.E.",1913,"collector:""Wajon, J.E.""",1998.0,2016.0,18.0,303,"Wajon, J.E.","Barajon, M.",1.05,1,http://www.wikidata.org/entity/Q55011480,Mario Barajon
504,ACRA,collector.ACRA,1884,"collector:""ACRA""",1952.0,2018.0,66.0,726,ACRA,"Acrel, J.G.",1.05,1,http://www.wikidata.org/entity/Q5542070,Johan Gustaf Acrel
517,"Whaite, T.M.","collector.Whaite, T.M.",1810,"collector:""Whaite, T.M.""",1916.0,1985.0,69.0,513,"Whaite, T.M.","White, T.",1.05,1,http://www.wikidata.org/entity/Q3525670,Thomas White
519,"Klaphake, V.","collector.Klaphake, V.",1808,"collector:""Klaphake, V.""",1962.0,2014.0,52.0,462,"Klaphake, V.","Clapham, A.",1.05,1,http://www.wikidata.org/entity/Q21508646,Abraham Clapham
966,"Levitzke, V.J.","collector.Levitzke, V.J.",734,"collector:""Levitzke, V.J.""",1975.0,1983.0,8.0,292,"Levitzke, V.J.","Britzke, R.",1.05,1,http://www.wikidata.org/entity/Q23869251,Ricardo Britzke
31,"Batianoff, G.","collector.Batianoff, G.",992,"collector:""Batianoff, G.""",1967.0,2009.0,42.0,800,"Batianoff, G.","Bati, .",1.06,1,http://www.wikidata.org/entity/Q47113856,Bati
347,"Gibson, N. | van Leeuwen, S. | Langley, M.A. | Brown, K.","collector.Gibson, N. | van Leeuwen, S. | Langley, M.A. | Brown, K.",796,"collector:""Gibson, N. | van Leeuwen, S. | Langley, M.A. | Brown, K.""",2012.0,2014.0,2.0,102,"Gibson, N. | van Leeuwen, S. | Langley, M.A. | Brown, K.","Gibson, N.",1.06,1,http://www.wikidata.org/entity/Q21513975,Neil Gibson
587,"Sweedman, L.S.J.","collector.Sweedman, L.S.J.",1466,"collector:""Sweedman, L.S.J.""",1991.0,2017.0,26.0,76,"Sweedman, L.S.J.","Reedman, D.",1.06,1,http://www.wikidata.org/entity/Q36539897,D.J. Reedman
589,"Tadgell, A.J.","collector.Tadgell, A.J.",1464,"collector:""Tadgell, A.J.""",1886.0,1966.0,80.0,853,"Tadgell, A.J.","Ebell, A.J.",1.06,1,http://www.wikidata.org/entity/Q4685140,Adrian John Ebell
