,label,count,start_date,end_date,activity_span,name,matched_name,distance,item_count,items,item_labels
100,"Whibley, D.J.E.",11564,1907.0,1998.0,91.0,"Whibley, D.J.E.","Whibley, D.J.E.",0.0,1,http://www.wikidata.org/entity/Q21340718,David John Edward Whibley
97,"Brennan, K.",11842,1967.0,2020.0,53.0,"Brennan, K.","Brennan, K.",0.0,1,http://www.wikidata.org/entity/Q36603285,Kym Brennan
94,"Weber, J.Z.",12133,1874.0,2009.0,135.0,"Weber, J.Z.","Weber, J.Z.",0.0,1,http://www.wikidata.org/entity/Q21388163,Joseph Zvonko Weber
92,"Kenneally, K.F.",12190,1878.0,2008.0,130.0,"Kenneally, K.F.","Kenneally, K.F.",0.0,1,http://www.wikidata.org/entity/Q21392864,Kevin Francis Kenneally
91,"Johnson, L.A.S.",12249,1906.0,1998.0,92.0,"Johnson, L.A.S.","Johnson, L.A.S.",0.0,1,http://www.wikidata.org/entity/Q3090721,Lawrence Alexander Sidney Johnson
87,"Filson, R.B.",12302,1933.0,2000.0,67.0,"Filson, R.B.","Filson, R.B.",0.0,1,http://www.wikidata.org/entity/Q21339388,Rex Bertram Filson
86,"Boorman, J.L.",12416,1856.0,1992.0,136.0,"Boorman, J.L.","Boorman, J.L.",0.0,1,http://www.wikidata.org/entity/Q62088197,John Luke Boorman
85,"Maiden, J.H.",12611,1807.0,2008.0,201.0,"Maiden, J.H.","Maiden, J.H.",0.0,1,http://www.wikidata.org/entity/Q2583058,J. H. Maiden
7,"Latz, P.K.",13146,1967.0,2016.0,49.0,"Latz, P.K.","Latz, P.K.",0.0,1,http://www.wikidata.org/entity/Q21518413,Peter K. Latz
78,"White, C.T.",13698,1904.0,2012.0,108.0,"White, C.T.","White, C.T.",0.0,1,http://www.wikidata.org/entity/Q685291,Cyril Tenison White
77,"Wilson, K.L.",13831,1926.0,2019.0,93.0,"Wilson, K.L.","Wilson, K.L.",0.0,1,http://www.wikidata.org/entity/Q5958129,Karen L. Wilson
74,"Williams, J.B.",14534,1896.0,2014.0,118.0,"Williams, J.B.","Williams, J.B.",0.0,1,http://www.wikidata.org/entity/Q5665348,John Beaumont Williams
67,"Gardner, C.A.",15039,1898.0,2008.0,110.0,"Gardner, C.A.","Gardner, C.A.",0.0,1,http://www.wikidata.org/entity/Q2067524,Charles Austin Gardner
59,"Hosking, J.R.",16622,1966.0,2018.0,52.0,"Hosking, J.R.","Hosking, J.R.",0.0,1,http://www.wikidata.org/entity/Q21516084,John Robert Hosking
56,"Kantvilas, G.",17621,1963.0,2020.0,57.0,"Kantvilas, G.","Kantvilas, G.",0.0,1,http://www.wikidata.org/entity/Q18986051,Gintaras Kantvilas
53,"Womersley, H.B.S.",17909,1648.0,2007.0,359.0,"Womersley, H.B.S.","Womersley, H.B.S.",0.0,1,http://www.wikidata.org/entity/Q21338083,Hugh Brian Spencer Womersley
51,"Lazarides, M.",18170,1935.0,1992.0,57.0,"Lazarides, M.","Lazarides, M.",0.0,1,http://www.wikidata.org/entity/Q6012831,Michael Lazarides
47,"Keighery, G.J.",18312,1908.0,2016.0,108.0,"Keighery, G.J.","Keighery, G.J.",0.0,1,http://www.wikidata.org/entity/Q5885622,Gregory John Keighery
46,"Ising, E.H.",18649,1818.0,2000.0,182.0,"Ising, E.H.","Ising, E.H.",0.0,1,http://www.wikidata.org/entity/Q21339865,Ernest Horace Ising
43,"Bates, R.J.",19514,1918.0,2017.0,99.0,"Bates, R.J.","Bates, R.J.",0.0,1,http://www.wikidata.org/entity/Q6109468,Robert J. Bates
36,"Jones, D.L.",22353,1941.0,2017.0,76.0,"Jones, D.L.","Jones, D.L.",0.0,1,http://www.wikidata.org/entity/Q1175070,David Lloyd Jones
34,"Clarkson, J.R.",23612,1930.0,2012.0,82.0,"Clarkson, J.R.","Clarkson, J.R.",0.0,1,http://www.wikidata.org/entity/Q21392436,John Richard Clarkson
27,"Stone, I.G.",25938,1940.0,1999.0,59.0,"Stone, I.G.","Stone, I.G.",0.0,1,http://www.wikidata.org/entity/Q6000720,Ilma Grace Stone
24,"Cranfield, R.J.",28167,1941.0,2015.0,74.0,"Cranfield, R.J.","Cranfield, R.J.",0.0,1,http://www.wikidata.org/entity/Q19263359,Raymond Jeffrey Cranfield
20,"Symon, D.E.",28373,1889.0,2011.0,122.0,"Symon, D.E.","Symon, D.E.",0.0,1,http://www.wikidata.org/entity/Q5799961,David Eric Symon
14,"Cleland, J.B.",32242,1841.0,1996.0,155.0,"Cleland, J.B.","Cleland, J.B.",0.0,1,http://www.wikidata.org/entity/Q4223546,John Burton Cleland
12,"Blake, S.T.",33031,1846.0,1996.0,150.0,"Blake, S.T.","Blake, S.T.",0.0,1,http://www.wikidata.org/entity/Q2984580,Stanley Thatcher Blake
9,"Elix, J.A.",39702,1878.0,2020.0,142.0,"Elix, J.A.","Elix, J.A.",0.0,1,http://www.wikidata.org/entity/Q21339171,John Alan Elix
8,"Streimann, H.",45346,1896.0,2001.0,105.0,"Streimann, H.","Streimann, H.",0.0,1,http://www.wikidata.org/entity/Q21339679,Heinar Streimann
5,"Hyland, B.",57265,1952.0,2008.0,56.0,"Hyland, B.","Hyland, B.",0.0,1,http://www.wikidata.org/entity/Q4893242,Bernard Hyland
4,"Forster, P.I.",64649,1955.0,2018.0,63.0,"Forster, P.I.","Forster, P.I.",0.0,1,http://www.wikidata.org/entity/Q9057027,Paul Irwin Forster
0,"Beauglehole, A.C.",90942,1865.0,2005.0,140.0,"Beauglehole, A.C.","Beauglehole, A.C.",0.0,1,http://www.wikidata.org/entity/Q16744919,Alexander Clifford Beauglehole
967,"Reeve, H.",733,1942.0,1992.0,50.0,"Reeve, H.","Reeve, H.",0.0,2,http://www.wikidata.org/entity/Q18671457|http://www.wikidata.org/entity/Q47125070,Henry Reeve|Helen Reeve
782,"Reid, J.",755,1912.0,2014.0,102.0,"Reid, J.","Reid, J.",0.0,2,http://www.wikidata.org/entity/Q22109480|http://www.wikidata.org/entity/Q47125085,James Reid|James Reid
246,"Harris, M.",825,1958.0,2013.0,55.0,"Harris, M.","Harris, M.",0.0,2,http://www.wikidata.org/entity/Q720166|http://www.wikidata.org/entity/Q61010958,Moses Harris|Mark Harris
877,"Jones, D.",834,1878.0,2017.0,139.0,"Jones, D.","Jones, D.",0.0,2,http://www.wikidata.org/entity/Q47119672|http://www.wikidata.org/entity/Q21503721,D. Jones|Dorothy Jones
864,"Smith, J.M.B.",857,1970.0,2015.0,45.0,"Smith, J.M.B.","Smith, J.M.B.",0.0,2,http://www.wikidata.org/entity/Q36599333|http://www.wikidata.org/entity/Q21516089,J.M.B. Smith|John M.B. Smith
852,"Chapman, C.",884,1954.0,1985.0,31.0,"Chapman, C.","Chapman, C.",0.0,2,http://www.wikidata.org/entity/Q29432430|http://www.wikidata.org/entity/Q47115338,Caitlin Chapman|C. Chapman
844,"Wardell-Johnson, G.",894,1897.0,2008.0,111.0,"Wardell-Johnson, G.","Wardell-Johnson, G.",0.0,2,http://www.wikidata.org/entity/Q26713803|http://www.wikidata.org/entity/Q21338848,G. Wardell-Johnson|Grant Wardell-Johnson
415,"Robinson, A.",924,1931.0,2009.0,78.0,"Robinson, A.","Robinson, A.",0.0,2,http://www.wikidata.org/entity/Q261718|http://www.wikidata.org/entity/Q5686033,Alastair Robinson|Anthony Robinson
817,"Hunter, W.",941,1896.0,1964.0,68.0,"Hunter, W.","Hunter, W.",0.0,2,http://www.wikidata.org/entity/Q944360|http://www.wikidata.org/entity/Q3568719,William Hunter|William Hunter
771,"Deane, H.",1024,1870.0,1990.0,120.0,"Deane, H.","Deane, H.",0.0,2,http://www.wikidata.org/entity/Q55026821|http://www.wikidata.org/entity/Q5720270,Henry Deane|Henry Deane
749,"Milne, J.",1053,1986.0,2016.0,30.0,"Milne, J.","Milne, J.",0.0,2,http://www.wikidata.org/entity/Q2739759|http://www.wikidata.org/entity/Q21521526,John Milne|Josephine Milne
326,"Cooper, W.",1056,1963.0,2018.0,55.0,"Cooper, W.","Cooper, W.",0.0,2,http://www.wikidata.org/entity/Q18534967|http://www.wikidata.org/entity/Q3078870,William Cooper|William Cooper
745,"Watson, J.E.",1056,1960.0,2005.0,45.0,"Watson, J.E.","Watson, J.E.",0.0,2,http://www.wikidata.org/entity/Q29479282|http://www.wikidata.org/entity/Q43389624,Jeanette E. Watson|Joseph E. Watson
720,"Brown, A.",1112,1918.0,2017.0,99.0,"Brown, A.","Brown, A.",0.0,2,http://www.wikidata.org/entity/Q1149854|http://www.wikidata.org/entity/Q47114702,Addison Brown|Alex Brown
703,"Klazenga, N.",1151,1999.0,2018.0,19.0,"Klazenga, N.","Klazenga, N.",0.0,2,http://www.wikidata.org/entity/Q21517582|http://www.wikidata.org/entity/Q21387891,Niels Klazenga|N. Klazenga
688,"Taylor, R.",1197,1965.0,2017.0,52.0,"Taylor, R.","Taylor, R.",0.0,2,http://www.wikidata.org/entity/Q3431264|http://www.wikidata.org/entity/Q28786203,Richard Taylor|Robert Taylor
665,"Baker, M.L.",1253,2002.0,2019.0,17.0,"Baker, M.L.","Baker, M.L.",0.0,2,http://www.wikidata.org/entity/Q21502500|http://www.wikidata.org/entity/Q47113540,Margaret L. Baker|Matthew L. Baker
651,"Galbraith, J.",1277,1922.0,1992.0,70.0,"Galbraith, J.","Galbraith, J.",0.0,2,http://www.wikidata.org/entity/Q22104316|http://www.wikidata.org/entity/Q16014376,John Galbraith|Jean Galbraith
635,"Roberts, J.",1331,1886.0,2019.0,133.0,"Roberts, J.","Roberts, J.",0.0,2,http://www.wikidata.org/entity/Q24416371|http://www.wikidata.org/entity/Q21607276,James Roberts|J. Roberts
580,"Hartley, W.",1515,1923.0,1987.0,64.0,"Hartley, W.","Hartley, W.",0.0,2,http://www.wikidata.org/entity/Q21515537|http://www.wikidata.org/entity/Q6167650,William Hartley|William Hartley
575,"Stuart, C.",1531,1838.0,1963.0,125.0,"Stuart, C.","Stuart, C.",0.0,2,http://www.wikidata.org/entity/Q21609965|http://www.wikidata.org/entity/Q66366782,Charles Stuart|Chris Stuart
523,"Simmonds, J.H.",1798,1881.0,1998.0,117.0,"Simmonds, J.H.","Simmonds, J.H.",0.0,2,http://www.wikidata.org/entity/Q36599242|http://www.wikidata.org/entity/Q21608912,John Howard Simmonds|Joseph Henry Simmonds
497,"Forrest, J.",1916,1818.0,2015.0,197.0,"Forrest, J.","Forrest, J.",0.0,2,http://www.wikidata.org/entity/Q58096102|http://www.wikidata.org/entity/Q921617,Jessica Forrest|John Forrest
459,"French, C.",2147,1853.0,2005.0,152.0,"French, C.","French, C.",0.0,2,http://www.wikidata.org/entity/Q5077883|http://www.wikidata.org/entity/Q21513525,Charles French|Charles French
177,"Hill, K.",2496,1953.0,2006.0,53.0,"Hill, K.","Hill, K.",0.0,2,http://www.wikidata.org/entity/Q435038|http://www.wikidata.org/entity/Q22813113,Ken Hill|Kate Hill
417,"Bailey, F.M.",2551,1869.0,1997.0,128.0,"Bailey, F.M.","Bailey, F.M.",0.0,2,http://www.wikidata.org/entity/Q973866|http://www.wikidata.org/entity/Q2659122,Frederick Marshman Bailey|Frederick Manson Bailey
386,"Evans, M.",2767,1923.0,2012.0,89.0,"Evans, M.","Evans, M.",0.0,2,http://www.wikidata.org/entity/Q59219170|http://www.wikidata.org/entity/Q88838133,Mark Evans|M. Evans
354,"Renner, M.A.M.",3009,2002.0,2019.0,17.0,"Renner, M.A.M.","Renner, M.A.M.",0.0,2,http://www.wikidata.org/entity/Q21607114|http://www.wikidata.org/entity/Q21391362,Matthew Anton Martyn Renner|Matt A. M. Renner
325,"Cooper, W. | Cooper, W.",3230,1989.0,2006.0,17.0,"Cooper, W. | Cooper, W.","Cooper, W.",0.0,2,http://www.wikidata.org/entity/Q18534967|http://www.wikidata.org/entity/Q3078870,William Cooper|William Cooper
303,"Nelson, D.",3594,1776.0,2010.0,234.0,"Nelson, D.","Nelson, D.",0.0,2,http://www.wikidata.org/entity/Q1175873|http://www.wikidata.org/entity/Q22112610,David Nelson|Diane Nelson
247,"Smith, B.H.",4389,1898.0,2005.0,107.0,"Smith, B.H.","Smith, B.H.",0.0,2,http://www.wikidata.org/entity/Q21609071|http://www.wikidata.org/entity/Q21609070,Benjamin Hayes Smith|Benjamin Harrison Smith
238,"Mitchell, A.",4569,1895.0,2013.0,118.0,"Mitchell, A.","Mitchell, A.",0.0,2,http://www.wikidata.org/entity/Q4707343|http://www.wikidata.org/entity/Q51841384,Alan Mitchell|Adam Mitchell
229,"Smith, R.V.",4729,1941.0,2001.0,60.0,"Smith, R.V.","Smith, R.V.",0.0,2,http://www.wikidata.org/entity/Q21609131|http://www.wikidata.org/entity/Q21387929,Raymond Vaughan Smith|Raymond Vaughan Smith
181,"Melville, R.",6265,1853.0,2007.0,154.0,"Melville, R.","Melville, R.",0.0,2,http://www.wikidata.org/entity/Q7347619|http://www.wikidata.org/entity/Q7365114,Robert Melville|Ronald Melville
151,"Morrison, A.",6845,1829.0,2010.0,181.0,"Morrison, A.","Morrison, A.",0.0,2,http://www.wikidata.org/entity/Q2642700|http://www.wikidata.org/entity/Q88808700,Alexander Morrison|A. Morrison
83,"Stajsic, V.",12813,1900.0,2020.0,120.0,"Stajsic, V.","Stajsic, V.",0.0,2,http://www.wikidata.org/entity/Q26714177|http://www.wikidata.org/entity/Q21395366,V. Stajsic|Val Stajsic
81,"Thompson, E.J.",13025,1969.0,2017.0,48.0,"Thompson, E.J.","Thompson, E.J.",0.0,2,http://www.wikidata.org/entity/Q70683061|http://www.wikidata.org/entity/Q19002622,Emma Jane Thompson|E.John Thompson
80,"Wilson, P.G.",13225,1927.0,2018.0,91.0,"Wilson, P.G.","Wilson, P.G.",0.0,2,http://www.wikidata.org/entity/Q910302|http://www.wikidata.org/entity/Q6073393,Paul Graham Wilson|Peter Gordon Wilson
72,"Cowie, I.",14584,1966.0,2020.0,54.0,"Cowie, I.","Cowie, I.",0.0,2,http://www.wikidata.org/entity/Q6076172|http://www.wikidata.org/entity/Q18983983,Isaac Cowie|Ian Cowie
71,"Watts, W.W.",14790,1877.0,2004.0,127.0,"Watts, W.W.","Watts, W.W.",0.0,2,http://www.wikidata.org/entity/Q2516590|http://www.wikidata.org/entity/Q3569020,William Whitehead Watts|William Walter Watts
58,"Buchanan, A.M.",17177,1966.0,2019.0,53.0,"Buchanan, A.M.","Buchanan, A.M.",0.0,2,http://www.wikidata.org/entity/Q21506601|http://www.wikidata.org/entity/Q21337603,Alex M. Buchanan|Audria M. Buchanan
37,"Willis, J.H.",21961,1885.0,1996.0,111.0,"Willis, J.H.","Willis, J.H.",0.0,2,http://www.wikidata.org/entity/Q6135471|http://www.wikidata.org/entity/Q47128902,James Hamlyn Willis|John H. Willis
10,"Gray, B.",35130,1956.0,2020.0,64.0,"Gray, B.","Gray, B.",0.0,2,http://www.wikidata.org/entity/Q52483753|http://www.wikidata.org/entity/Q13415750,Bessie Gray|Bruce Gray
764,"Taylor, J.M.",1033,1972.0,1991.0,19.0,"Taylor, J.M.","Taylor, J.M.",0.0,3,http://www.wikidata.org/entity/Q21928671|http://www.wikidata.org/entity/Q20752361|http://www.wikidata.org/entity/Q29157584,Joan M. Taylor|J. Mary Taylor|Justin M. Taylor
510,"Perry, G.",1847,1969.0,1986.0,17.0,"Perry, G.","Perry, G.",0.0,3,http://www.wikidata.org/entity/Q3101836|http://www.wikidata.org/entity/Q21522849|http://www.wikidata.org/entity/Q65089565,George Perry|Gillian Perry|Grace Perry
262,"Baker, J.",4164,1895.0,1997.0,102.0,"Baker, J.","Baker, J.",0.0,3,http://www.wikidata.org/entity/Q6220377|http://www.wikidata.org/entity/Q52352637|http://www.wikidata.org/entity/Q27974891,John Baker|Joe Baker|Jon Baker
871,"Smith, T.",845,1900.0,2017.0,117.0,"Smith, T.","Smith, T.",0.0,4,http://www.wikidata.org/entity/Q427418|http://www.wikidata.org/entity/Q21609138|http://www.wikidata.org/entity/Q36691726|http://www.wikidata.org/entity/Q47126493,Theobald Smith|Thomas Smith|Thierry Smith|T. Smith
868,"Miller, J.",850,1880.0,2016.0,136.0,"Miller, J.","Miller, J.",0.0,4,http://www.wikidata.org/entity/Q1690875|http://www.wikidata.org/entity/Q21521507|http://www.wikidata.org/entity/Q3807964|http://www.wikidata.org/entity/Q253133,Joaquin Miller|John Miller|Jeremy Miller|Jacques Miller
617,"Hunter, J.",1396,1921.0,2006.0,85.0,"Hunter, J.","Hunter, J.",0.0,4,http://www.wikidata.org/entity/Q505981|http://www.wikidata.org/entity/Q6284135|http://www.wikidata.org/entity/Q47119245|http://www.wikidata.org/entity/Q1353724,John Hunter|Joseph Hunter|Joan Hunter|John Hunter
402,"Taylor, J.",2667,1916.0,2009.0,93.0,"Taylor, J.","Taylor, J.",0.0,4,http://www.wikidata.org/entity/Q540244|http://www.wikidata.org/entity/Q18576426|http://www.wikidata.org/entity/Q21610307|http://www.wikidata.org/entity/Q21610317,John Taylor|Jefferys Taylor|Jane Taylor|Joseph Taylor
298,"Brown, R.",3695,1801.0,2008.0,207.0,"Brown, R.","Brown, R.",0.0,5,http://www.wikidata.org/entity/Q155764|http://www.wikidata.org/entity/Q4269338|http://www.wikidata.org/entity/Q7342406|http://www.wikidata.org/entity/Q7342412|http://www.wikidata.org/entity/Q21337638,Robert Brown|Robert Brown|Robert Brown|Robert Brown|Roselyn Brown
265,"Thompson, J.",4132,1898.0,2013.0,115.0,"Thompson, J.","Thompson, J.",0.0,5,http://www.wikidata.org/entity/Q928119|http://www.wikidata.org/entity/Q5946819|http://www.wikidata.org/entity/Q21516417|http://www.wikidata.org/entity/Q55317563|http://www.wikidata.org/entity/Q21539669,Jacob Thompson|Joy Thompson|John Thompson|Joseph Thompson|James Thompson
239,"Koch, M.",4493,1819.0,1999.0,180.0,"Koch, M.","Koch, M.",0.0,5,http://www.wikidata.org/entity/Q1417855|http://www.wikidata.org/entity/Q13607931|http://www.wikidata.org/entity/Q21389766|http://www.wikidata.org/entity/Q50395475|http://www.wikidata.org/entity/Q21517654,Manfred Koch|Max Koch|Milan Koch|Markus Koch|Marcus Koch
999,"Singh, G.",681,1973.0,1987.0,14.0,"Singh, G.","Singh, G.",0.0,6,http://www.wikidata.org/entity/Q19002166|http://www.wikidata.org/entity/Q47126288|http://www.wikidata.org/entity/Q88826570|http://www.wikidata.org/entity/Q88826563|http://www.wikidata.org/entity/Q88826577|http://www.wikidata.org/entity/Q42638614,Gurcharan Singh|Genda Singh|Gargi Singh|Gajendra Singh|Gurgeet Singh|Garima Singh
860,"Young, A.",867,1909.0,2007.0,98.0,"Young, A.","Young, A.",0.0,7,http://www.wikidata.org/entity/Q561670|http://www.wikidata.org/entity/Q770669|http://www.wikidata.org/entity/Q4758995|http://www.wikidata.org/entity/Q21404524|http://www.wikidata.org/entity/Q23071063|http://www.wikidata.org/entity/Q25711264|http://www.wikidata.org/entity/Q47129414,Arthur Young|Augustus Young|Andrew Young|Aaron Young|Alexander Young|Andy Young|Adrian Young
23,"Symon, D.E. | Symon, J.",803,1997.0,2010.0,13.0,"Symon, D.E. | Symon, J.","Symon, D.E.",0.36,1,http://www.wikidata.org/entity/Q5799961,David Eric Symon
649,"Catcheside, P.S. | Catcheside, D.E.A.",1287,1972.0,2009.0,37.0,"Catcheside, P.S. | Catcheside, D.E.A.","Catcheside, D.E.A.",0.38,1,http://www.wikidata.org/entity/Q88818036,David E.A. Catcheside
1,"Beauglehole, A.",5566,1940.0,1996.0,56.0,"Beauglehole, A.","Beauglehole, A.C.",0.38,1,http://www.wikidata.org/entity/Q16744919,Alexander Clifford Beauglehole
840,"Sherwood, M.",899,1970.0,1997.0,27.0,"Sherwood, M.","Sherwood, M.A.",0.39,1,http://www.wikidata.org/entity/Q21340074,Martha Allen Sherwood
744,"Fryxell, P.A.",1059,1983.0,1993.0,10.0,"Fryxell, P.A.","Fryxell, P.",0.4,1,http://www.wikidata.org/entity/Q7150752,Paul Fryxell
413,"McGillivray, D.J.",2595,1847.0,1987.0,140.0,"McGillivray, D.J.","McGillivray, D.",0.41,1,http://www.wikidata.org/entity/Q3036069,Donald McGillivray
308,"Maconochie, J.R.",3448,1919.0,1983.0,64.0,"Maconochie, J.R.","Maconochie, J.",0.41,1,http://www.wikidata.org/entity/Q21339335,John Maconochie
805,Adams,952,1904.0,1973.0,69.0,Adams,"Adams, J.",0.41,2,http://www.wikidata.org/entity/Q10307799|http://www.wikidata.org/entity/Q6183179,John Adams|Jerry Adams
375,"Ratkowsky, D.A.",1227,1972.0,2015.0,43.0,"Ratkowsky, D.A.","Ratkowsky, D.(.).",0.42,1,http://www.wikidata.org/entity/Q88847216,David (A.) Ratkowsky
232,"Hislop, M.",4688,1993.0,2019.0,26.0,"Hislop, M.","Hislop, M.C.",0.42,1,http://www.wikidata.org/entity/Q21515864,Michael Clyde Hislop
668,"Armstrong, P.",1248,1913.0,2019.0,106.0,"Armstrong, P.","Armstrong, P.A.",0.43,1,http://www.wikidata.org/entity/Q47113189,P.A. Armstrong
466,"Hnatiuk, R.J.",2087,1917.0,1989.0,72.0,"Hnatiuk, R.J.","Hnatiuk, R.",0.43,1,http://www.wikidata.org/entity/Q7358344,Roger Hnatiuk
724,"Keighery, G.J. | Keighery, B.J.",712,1993.0,2019.0,26.0,"Keighery, G.J. | Keighery, B.J.","Keighery, B.J.",0.44,1,http://www.wikidata.org/entity/Q21517389,Bronwen Jean Keighery
529,"McIntyre, S.",1771,1982.0,2012.0,30.0,"McIntyre, S.","McIntyre, A.",0.44,1,http://www.wikidata.org/entity/Q21520253,Andrew McIntyre
114,"Dunlop, C.R.",5572,1962.0,1999.0,37.0,"Dunlop, C.R.","Dunlop, C.",0.44,1,http://www.wikidata.org/entity/Q13420116,Clyde Dunlop
63,"Chippendale, G.",15753,1900.0,1998.0,98.0,"Chippendale, G.","Chippendale, G.M.",0.44,1,http://www.wikidata.org/entity/Q5537873,George McCartney Chippendale
907,"Blackwell, M.I.",800,1973.0,2000.0,27.0,"Blackwell, M.I.","Blackwell, M.",0.45,1,http://www.wikidata.org/entity/Q21337445,Meredith Blackwell
174,"Trudgen, M.",830,1971.0,2015.0,44.0,"Trudgen, M.","Trudgen, M.E.",0.45,1,http://www.wikidata.org/entity/Q5990483,Malcolm Eric Trudgen
508,"Lyons, M.N. | Lyons, S.D.",1853,1997.0,2017.0,20.0,"Lyons, M.N. | Lyons, S.D.","Lyons, M.N.",0.45,1,http://www.wikidata.org/entity/Q21519692,Michael N. Lyons
376,"Grimshaw, P.",2819,1974.0,2015.0,41.0,"Grimshaw, P.","Grimshaw, P.H.",0.45,1,http://www.wikidata.org/entity/Q7167378,Percy Hall Grimshaw
828,"Metcalfe, P.",915,1961.0,2005.0,44.0,"Metcalfe, P.","Metcalfe, G.",0.46,1,http://www.wikidata.org/entity/Q36565460,G. Metcalfe
613,"Bennett, M.",1403,1894.0,2018.0,124.0,"Bennett, M.","Bennett, M.A.",0.46,1,http://www.wikidata.org/entity/Q6774849,Martin A. Bennett
222,"Huisman, J.",1553,1979.0,2015.0,36.0,"Huisman, J.","Huisman, J.M.",0.46,1,http://www.wikidata.org/entity/Q21516642,John Marinus Huisman
123,"Russell-Smith, J.",9443,1979.0,2017.0,38.0,"Russell-Smith, J.","Russell-Smith, A.",0.46,1,http://www.wikidata.org/entity/Q21162742,Anthony Russell-Smith
65,"Albrecht, D.",15556,1982.0,2019.0,37.0,"Albrecht, D.","Albrecht, D.E.",0.46,1,http://www.wikidata.org/entity/Q8354093,David Edward Albrecht
313,"Johnstone, R.",831,1878.0,2014.0,136.0,"Johnstone, R.","Johnstone, R.E.",0.47,1,http://www.wikidata.org/entity/Q7364841,Ronald Eric Johnstone
824,"Rutherford, S.",924,1963.0,2016.0,53.0,"Rutherford, S.","Rutherford, J.",0.47,1,http://www.wikidata.org/entity/Q6142568,James Rutherford
766,"Bishop, A.D.",1029,1973.0,1995.0,22.0,"Bishop, A.D.","Bishop, A.",0.47,1,http://www.wikidata.org/entity/Q4766275,Ann Bishop
729,"Branwhite, P.",1091,1986.0,2005.0,19.0,"Branwhite, P.","Branwhite, B.",0.47,1,http://www.wikidata.org/entity/Q88811943,Boris Branwhite
390,"Thompson, S.",1119,1903.0,2019.0,116.0,"Thompson, S.","Thompson, S.A.",0.47,1,http://www.wikidata.org/entity/Q21610661,Sue A. Thompson
689,"Kerrigan, R.",1196,1991.0,2017.0,26.0,"Kerrigan, R.","Kerrigan, R.A.",0.47,1,http://www.wikidata.org/entity/Q18986125,Raelee A. Kerrigan
605,"McPherson, H.",1420,2000.0,2015.0,15.0,"McPherson, H.","McPherson, S.",0.47,1,http://www.wikidata.org/entity/Q7615889,Stewart McPherson
600,"McHard, M.",1430,1847.0,1895.0,48.0,"McHard, M.","McHard, M.A.",0.47,1,http://www.wikidata.org/entity/Q67954831,Mary Ann McHard
35,"Clarkson, J.",2400,1972.0,2016.0,44.0,"Clarkson, J.","Clarkson, J.R.",0.47,1,http://www.wikidata.org/entity/Q21392436,John Richard Clarkson
429,"Donaldson, S.",2481,1983.0,2007.0,24.0,"Donaldson, S.","Donaldson, J.",0.47,1,http://www.wikidata.org/entity/Q16066211,John Donaldson
292,"Edyvane, K.",3771,1959.0,1995.0,36.0,"Edyvane, K.","Edyvane, K.S.",0.47,1,http://www.wikidata.org/entity/Q36604147,Karen Susan Edyvane
998,"Williams, A.",683,1889.0,2019.0,130.0,"Williams, A.","Williams, A.M.",0.48,1,http://www.wikidata.org/entity/Q22669021,Adam M. Williams
950,"Nicholls, A.",752,1948.0,1977.0,29.0,"Nicholls, A.","Nicholls, A.G.",0.48,1,http://www.wikidata.org/entity/Q21340004,Aubrey Gordon Nicholls
705,"Coates, A.M.",1148,1982.0,2016.0,34.0,"Coates, A.M.","Coates, A.",0.48,1,http://www.wikidata.org/entity/Q4709949,Albert Coates
612,"Piggin, J.",1404,1971.0,2001.0,30.0,"Piggin, J.","Piggin, J.E.",0.48,1,http://www.wikidata.org/entity/Q36597055,Josephine E. Piggin
108,"Newbey, K.",2395,1961.0,1987.0,26.0,"Newbey, K.","Newbey, K.R.",0.48,1,http://www.wikidata.org/entity/Q6390524,Kenneth Raymond Newbey
150,"Wightman, G.",6876,1946.0,2012.0,66.0,"Wightman, G.","Wightman, G.M.",0.48,1,http://www.wikidata.org/entity/Q26714546,Glenn M. Wightman
135,"Halford, D.",8079,1976.0,2016.0,40.0,"Halford, D.","Halford, D.A.",0.48,1,http://www.wikidata.org/entity/Q15711547,David A. Halford
534,"Barrett, R.L. | Barrett, M.D.",701,1992.0,2010.0,18.0,"Barrett, R.L. | Barrett, M.D.","Barrett, R.L.",0.49,1,http://www.wikidata.org/entity/Q18982878,Russell Lindsay Barrett
561,"Wilson, K.",897,1933.0,2013.0,80.0,"Wilson, K.","Wilson, [.",0.49,1,http://www.wikidata.org/entity/Q88826669,[unknown] Wilson
827,"Whitelegge, T.W.",916,1844.0,1985.0,141.0,"Whitelegge, T.W.","Whitelegge, T.",0.49,1,http://www.wikidata.org/entity/Q21341001,Thomas Whitelegge
725,"Horsfall, P.",1101,1991.0,2020.0,29.0,"Horsfall, P.","Horsfall, P.F.",0.49,1,http://www.wikidata.org/entity/Q26714692,P.F. Horsfall
698,"LeBreton, C.",1168,1975.0,1991.0,16.0,"LeBreton, C.","LeBreton, M.",0.49,1,http://www.wikidata.org/entity/Q21341238,Matthew LeBreton
625,"Stewart, G.",1380,1945.0,2015.0,70.0,"Stewart, G.","Stewart, G.A.",0.49,1,http://www.wikidata.org/entity/Q21393132,Grace Anne Stewart
595,"Macfarlane, T.D.",1447,1973.0,2018.0,45.0,"Macfarlane, T.D.","Macfarlane, T.",0.49,1,http://www.wikidata.org/entity/Q5665130,Terry Macfarlane
